"","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K06691",7.3214805609052,7.26214516701555,6.22128728332514,5.66422851832701,5.6573871639517,6.63690898607235,5.57967484354938,5.18834218080956
"K20103",6.44708119024635,7.37370206031769,8.77585216882083,8.88153132690353,7.72096746860385,8.36143591734386,7.66013334163702,7.49034411530426
"K02608",9.54177200770952,9.07450622161317,7.77847547270044,8.98115946361121,8.65573844862539,7.74932835390129,7.23880038467928,7.90500750856349
"K15449",4.82840060542897,4.97816554341976,6.51724883956691,6.19067096987651,6.35889912393512,6.84106256810365,6.68195723399591,6.8396853176551
"K02182",3.55212783964546,5.02392031805905,5.27468703630753,4.88250743771577,4.22388857893963,6.07563756067023,4.09156297794167,4.17951147895877
"K15262",3.40902660833906,3.06069622824735,4.81940992850775,5.1259977655345,4.7173929233185,4.68200447576778,5.17984546543623,4.94672380271238
"K01899",6.91536962192125,6.79088524727382,6.04616794196811,6.28839346815399,6.40181297776904,6.07563756067023,5.29878098347983,4.48321771244712
"K11446",8.69480205577049,10.0752376472416,11.0791279249455,11.1970713141769,9.99202660900944,10.5184068211689,10.3105743782674,9.66201048418195
"K02888",4.1395752161365,5.70810591998946,5.37991687335562,5.61402979579242,4.14155388914875,6.45501785408117,4.86348420908097,4.85463775195546
"K03626",4.77281817973978,4.71988533636292,6.04616794196811,6.57253420415178,6.34430002675072,6.79815448985497,6.20003227325104,6.46879971459469
"K02983",4.68426628074085,4.71988533636292,6.58249332555471,6.57253420415178,6.03358081098799,6.14640230029964,6.35335795630668,6.5619840088758
"K05366",4.02998451538896,5.23091354412197,5.52365668021918,5.19781614167454,4.37022712531191,6.58727288884638,4.54433216078526,4.75503113699805
"K00066",3.55212783964546,3.74160879952795,3.06069622824735,3.70378964137559,4.22388857893963,3.95906613862805,5.29878098347983,5.25975898358627
"K00609",3.55212783964546,3.54438689110964,5.21874214792951,4.88250743771577,4.81315374692772,5.55294904593214,5.29878098347983,5.39191727526229
"K15445",3.7524059391993,3.06069622824735,4.96704932106271,4.88250743771577,4.98464846342581,4.78257233954085,5.48419726707738,5.05979981469661
"K14753",5.45747962193347,5.53695814843953,6.70463234667354,6.64775101572456,6.81458733220432,7.47855576835212,7.04939367569027,7.60792029832115
"K01026",5.4407274634275,5.30527830818233,3.64787161737727,4.45565302017821,3.94985781484734,3.06069622824735,4.4905328309307,4.39159657036805
"K22262",5.84576929159466,5.11075510934637,5.03477943913509,3.06069622824735,4.49841661110216,4.87535283474642,4.59565503025175,5.03246637403625
"K14379",5.4407274634275,4.71988533636292,3.06069622824735,3.96294079341465,3.83369835401554,3.06069622824735,4.24314770247638,4.11831520983021
"K10251",6.58678522263424,6.25483195851776,4.81940992850775,5.4512267291948,5.09940721586595,5.18975722361582,6.72326155393718,6.70759212618171
"K03283",8.91828747777599,8.68733670130427,10.2874654390224,10.1192364132681,10.2118925944601,9.96908651166457,8.34261356685588,8.87157639506475
"K02221",6.13835023881458,6.18049782844122,4.21234717552777,5.04993187440687,4.7662326969514,4.31219835299119,5.79263619589616,5.74092254395547
"K03561",3.66114548296003,5.23091354412197,4.65118872180221,4.68854469528905,4.05105746260566,6.27805593830214,4.59565503025175,4.34261978155185
"K14709",6.52638570594468,6.2728179912811,4.5569893335116,4.15722654105439,5.55770095308077,5.25763663122512,5.45923313723028,5.69142783367355
"K01256",8.3263115739011,8.21274336570629,6.62438239395868,6.62311820441911,6.57407185914993,6.21376883192467,6.76340213770173,6.79444818008147
"K13806",6.41407351809025,6.23661330179611,5.03477943913509,4.57810418974005,4.90187904770187,4.31219835299119,4.69185540130071,4.56772456616755
"K07399",4.74403034424963,3.89089984849868,5.52365668021918,5.39226773642056,5.6331414797529,5.92235640778395,4.17043650730496,4.11831520983021
"K20034",3.66114548296003,5.44253228033217,5.21874214792951,4.96901862206091,4.14155388914875,6.14640230029964,4.43394720022502,4.48321771244712
"K17623",5.7417494169917,5.76070341524202,4.81940992850775,3.70378964137559,4.7173929233185,4.44990772926082,3.90817832924218,3.98155693741436
"K15744",6.06541500007251,5.8113640015003,4.34037558396529,4.31744355023809,4.14155388914875,3.95906613862805,4.94098384720806,5.21258463664765
"K03406",4.02998451538896,5.47474931081827,4.96704932106271,4.88250743771577,3.51052260228198,5.96228604361,4.82281795012733,5.37078592623737
"K02406",4.18975141916205,5.68103107446944,5.52365668021918,5.75941688535165,4.37022712531191,6.63690898607235,5.04888757416529,5.16363871638931
"K06942",4.40791774752197,4.46274553755057,5.47743240514216,5.75941688535165,5.85823261376738,5.92235640778395,6.155145919919,6.66629105022248
"K11507",5.96567728553316,6.2728179912811,5.65355478172838,4.45565302017821,4.7662326969514,4.87535283474642,4.31079846529046,4.23695489369443
"K11519",3.40902660833906,3.74160879952795,4.21234717552777,4.57810418974005,4.05105746260566,4.44990772926082,5.21060952524949,5.8499237930114
"K03217",7.67266318503194,8.03652602429676,6.1935763052971,6.64775101572456,6.51027014772982,6.94300953461732,8.01893511448837,8.17182325421385
"K02735",7.25359098246564,7.00903586591345,5.73375201086828,5.39226773642056,5.79448515620543,6.18048928898998,5.21060952524949,5.21258463664765
"K06891",4.58843731509713,4.93067725719955,4.45412670568623,4.45565302017821,4.7662326969514,4.57193328740673,6.155145919919,6.41980549640681
"K12567",6.79924777433537,8.03130955781466,8.97786915089288,8.6099166870577,8.50794407652329,8.5533923897257,7.80117203792655,7.01412106749032
"K13566",5.7551895721342,5.70810591998946,7.47123632361777,7.692212443809,7.26317897532995,7.5955533784595,6.99994882383365,7.08461054765433
"K07303",3.40902660833906,5.06807712825723,3.06069622824735,3.06069622824735,3.06069622824735,3.06069622824735,3.79721137023893,4.56772456616755
"K15108",7.26742838594144,7.58805288656732,6.8171193754707,6.69577323785772,6.56153879838982,7.03816719690336,5.71138061409128,5.2363844869811
"K01934",5.78168230176488,6.23661330179611,5.09907139686205,4.15722654105439,4.85832147014056,4.44990772926082,5.99420625987817,5.97852714369297
"K03529",3.06069622824735,4.71988533636292,5.03477943913509,3.96294079341465,3.83369835401554,5.6049532904861,4.54433216078526,4.56772456616755
"K01999",4.1395752161365,5.70810591998946,4.65118872180221,5.39226773642056,4.7173929233185,6.21376883192467,3.90817832924218,4.71989922833392
"K13125",5.58448683967832,6.9098383764804,7.93555955277163,7.39207595017441,7.15937592960825,7.62030821705652,6.95739779859021,6.07093515444184
"K15192",3.7524059391993,3.89089984849868,5.32834770063718,5.84844254711016,5.70462511278713,5.18975722361582,5.38142297407673,5.00453001336378
"K11407",7.27201134447164,7.040629555074,5.56835127484861,5.4512267291948,5.85823261376738,4.96160424265771,6.01116008725521,5.97852714369297
"K01939",4.90728189893886,5.11075510934637,6.37699926782374,6.62311820441911,6.44346343588758,7.1445864348271,6.09297293081922,6.70759212618171
"K06147",5.93077949783097,6.37616924099173,6.6035921421999,6.99307211134956,7.21620189960212,6.61230752210482,7.76718761453362,8.34315066862564
"K07088",4.55461761380663,4.53274182861506,3.64787161737727,3.06069622824735,3.51052260228198,3.06069622824735,4.73713044089764,5.00453001336378
"K02725",8.08776967758743,8.03130955781466,6.87020254677624,6.3797801825838,6.62312718096527,7.33629926912814,6.29951248658127,6.0581024520543
"K19477",9.96087036371878,10.7840687094499,10.8917941318556,10.6202974866823,10.2617546933131,10.3660254911146,8.99402630096172,8.8497435042917
"K01719",5.11777904311119,4.82985473806213,3.06069622824735,3.96294079341465,3.06069622824735,3.95906613862805,4.37419463731836,4.75503113699805
"K01880",4.80092974641208,4.88130013178125,5.09907139686205,5.04993187440687,6.10495388362983,6.0011020822577,6.07698883358812,6.98089530867037
"K03639",3.40902660833906,4.66082140944006,4.73828182606615,4.78943763297809,3.94985781484734,6.03886688051179,4.43394720022502,5.11276871592922
"K03088",4.32622995129873,6.10200988602636,5.16029022843321,5.19781614167454,4.05105746260566,5.96228604361,5.01393701432728,6.0581024520543
"K08916",6.79286637116535,6.35946077525693,4.45412670568623,5.50770282825191,4.94395143366816,5.83887655078709,6.10877661961225,6.25053698998676
"K04506",4.32622995129873,4.77613191881685,3.06069622824735,3.06069622824735,3.06069622824735,3.06069622824735,4.00494785540873,4.68368883754987
"K02866",6.13835023881458,5.5062124015318,7.47123632361777,7.20641318073334,7.22413907318934,7.79351603897417,6.83103895051118,7.52755667514446
"K08903",4.68426628074085,4.71988533636292,3.64787161737727,3.06069622824735,3.6943218976063,3.06069622824735,4.86348420908097,4.71989922833392
"K08469",7.36930092864023,6.82762336336621,5.98256213390017,5.61402979579242,6.78261544792673,6.45501785408117,5.32690513878466,5.25975898358627
"K02601",3.66114548296003,4.66082140944006,4.06438387231466,4.57810418974005,3.06069622824735,5.11813454237136,3.06069622824735,3.44194019023045
"K02726",7.07620086002533,6.97672868448238,5.94963670529739,4.96901862206091,5.70462511278713,6.03886688051179,5.62500464123565,5.08655855000904
"K04958",5.29855101621846,5.37567444048774,3.06069622824735,4.31744355023809,4.66644161726254,3.95906613862805,3.90817832924218,3.98155693741436
"K04960",5.29855101621846,5.37567444048774,3.06069622824735,4.31744355023809,4.66644161726254,3.95906613862805,3.90817832924218,3.98155693741436
"K04551",11.272740855829,10.685503191031,9.84620791135481,9.85612271114716,9.76677843688785,10.1218325725269,8.74023907608248,9.36264614711295
"K11883",3.55212783964546,3.89089984849868,4.89543997178088,4.96901862206091,4.90187904770187,5.11813454237136,5.62500464123565,5.78869623343925
"K01595",3.7524059391993,4.21963441023177,5.16029022843321,5.26587545116269,5.6812099711027,6.18048928898998,5.21060952524949,5.28272432523905
"K01866",5.16017916558173,5.56702041987072,6.88746726345917,7.03091035088405,6.97397261595024,6.98183555712465,7.06550281831518,7.10940628601945
"K16055",10.0068319158832,9.65828614830665,8.09947943686392,8.17744419464709,8.31014997240806,8.18205471948233,9.13568296645305,9.42425431348702
"K18312",4.08648271043131,6.35946077525693,4.34037558396529,4.68854469528905,4.22388857893963,5.25763663122512,4.17043650730496,4.43838738057252
"K03539",3.06069622824735,3.06069622824735,4.73828182606615,4.78943763297809,4.61315167313491,5.04228251828983,4.24314770247638,4.39159657036805
"K07881",3.06069622824735,3.06069622824735,4.73828182606615,4.78943763297809,4.61315167313491,5.04228251828983,4.24314770247638,4.39159657036805
"K07870",8.57412648827827,8.20349913184397,7.01855412712095,6.85214787584557,7.29366335164867,6.21376883192467,7.74241186703126,7.78730345764812
"K00647",3.06069622824735,3.54438689110964,4.21234717552777,4.45565302017821,3.06069622824735,5.32217485415129,4.00494785540873,4.39159657036805
"K00643",3.40902660833906,4.30728029230473,3.88554994299838,4.15722654105439,3.83369835401554,5.88124490396994,3.90817832924218,4.82233936004779
"K03307",3.55212783964546,4.53274182861506,5.27468703630753,5.1259977655345,3.94985781484734,5.92235640778395,4.31079846529046,4.39159657036805
"K03260",5.72817651319809,5.68103107446944,7.03412635908374,6.97377091999364,7.35275508781829,7.16157887530421,7.46789097543103,7.70040712191255
"K21769",6.75396645515154,6.34255239709442,7.07985155318666,7.5947675965891,7.3308798659135,6.50940782990004,6.35335795630668,5.11276871592922
"K09496",4.08648271043131,4.12316129053633,5.61161968070036,5.61402979579242,5.42178742606586,6.07563756067023,5.79263619589616,5.74092254395547
"K01341",7.39472845358567,7.23512084602151,6.85272655364237,7.43496719520456,7.1002029313708,6.79815448985497,6.17026796406114,5.16363871638931
"K03681",3.66114548296003,3.06069622824735,4.65118872180221,4.31744355023809,4.85832147014056,4.68200447576778,5.21060952524949,5.28272432523905
"K03030",6.93287146734549,6.79088524727382,5.47743240514216,5.4512267291948,5.27047074779784,6.36930439915009,5.08290217076892,5.11276871592922
"K14441",6.4713417698929,5.93044277836757,5.52365668021918,7.22283669446815,6.38765256626523,5.11813454237136,5.14833419987328,5.2363844869811
"K01166",4.85526334207885,5.15205964657426,6.35221120274774,6.8091910898078,6.53613591312899,6.88271843863122,6.52714807502314,5.8499237930114
"K00480",4.51974433181282,4.93067725719955,3.06069622824735,3.06069622824735,3.06069622824735,3.06069622824735,4.17043650730496,3.81672420314534
"K01254",5.49036979081553,5.73465642172354,4.34037558396529,3.70378964137559,4.05105746260566,3.70098503283656,4.73713044089764,4.52627663121796
"K12318",4.55461761380663,4.12316129053633,5.16029022843321,5.61402979579242,5.85823261376738,5.6049532904861,4.00494785540873,4.17951147895877
"K03694",4.18975141916205,5.70810591998946,4.89543997178088,4.57810418974005,3.6943218976063,5.83887655078709,4.82281795012733,5.54994245691822
"K12813",5.42376322003149,6.30811594064368,7.796800449932,7.56933810939143,7.08283740939196,7.24364437988358,7.12818587767444,6.72378293438776
"K03286",3.40902660833906,4.66082140944006,4.45412670568623,4.57810418974005,3.94985781484734,6.03886688051179,4.17043650730496,4.34261978155185
"K17512",3.55212783964546,3.89089984849868,5.32834770063718,5.19781614167454,5.33308513454881,5.6049532904861,4.37419463731836,4.43838738057252
"K19231",4.18975141916205,5.53695814843953,5.47743240514216,5.71264841550572,4.81315374692772,6.73127064731295,4.90284218363963,5.03246637403625
"K20726",4.71452730453176,5.23091354412197,3.88554994299838,3.06069622824735,4.49841661110216,3.95906613862805,4.82281795012733,5.28272432523905
"K19977",4.65320009003828,3.89089984849868,4.81940992850775,3.06069622824735,5.58331601479807,4.78257233954085,4.00494785540873,4.43838738057252
"K13499",7.07620086002533,7.09178365548375,6.6035921421999,6.71919035320609,6.82508737509868,6.07563756067023,5.40786621869559,5.11276871592922
"K15701",5.42376322003149,4.71988533636292,3.06069622824735,3.70378964137559,3.6943218976063,3.70098503283656,4.43394720022502,4.56772456616755
"K03650",3.40902660833906,3.74160879952795,4.81940992850775,5.61402979579242,5.33308513454881,4.57193328740673,4.97799104862497,4.94672380271238
"K14827",3.40902660833906,3.06069622824735,4.65118872180221,4.68854469528905,4.85832147014056,4.96160424265771,4.86348420908097,4.97596019931165
"K05349",5.3715384050186,6.04011662101541,6.97079382413966,6.91425299506019,6.26895024476543,7.82578829508447,6.13985918743208,6.07093515444184
"K14536",3.06069622824735,3.06069622824735,3.88554994299838,3.70378964137559,4.22388857893963,3.70098503283656,5.14833419987328,4.82233936004779
"K11886",7.45639420121538,7.52257864017504,6.98689177090626,6.74222879056896,6.53613591312899,6.66109221691377,5.9420707063803,5.25975898358627
"K01755",3.66114548296003,4.01511494273611,5.03477943913509,4.68854469528905,4.49841661110216,6.18048928898998,4.37419463731836,4.56772456616755
"K00995",6.95587880536547,6.79088524727382,4.96704932106271,5.61402979579242,5.53159227214092,4.87535283474642,5.81222237055073,5.81964929520513
"K01074",6.49519407700221,6.39268255761091,5.32834770063718,5.50770282825191,4.90187904770187,4.44990772926082,4.86348420908097,4.82233936004779
"K14847",3.66114548296003,3.89089984849868,4.65118872180221,4.96901862206091,5.33308513454881,5.25763663122512,5.66887470956941,5.54994245691822
"K10369",6.328019000201,7.82969349361784,7.87649158956147,7.34786366748306,7.18400630320278,7.16157887530421,6.52714807502314,5.72462188662108
"K13107",9.49660162125543,10.4283500478379,10.1393798618791,11.4184471815892,10.8960605833355,11.2882264812669,11.6935838760836,11.2919915660356
"K03028",8.06158979452667,8.35728467179616,7.57049252789293,6.76490074479413,6.88651565516774,7.19497096079497,6.49165990419161,6.2392518834718
