"","add_backA","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K17081",9.46790937379745,9.5057813097016,9.73761171111099,9.59553513007716,9.73943578582571,9.66425187212075,8.81000978846365,8.84952095912388,9.10489842461271
"K03086",8.55124527755203,8.5451429975163,8.71074662283744,7.87142876847018,7.67703412030305,7.89891530643527,8.07470337527199,8.25482952055977,7.87275752406933
"K06013",6.67090750123792,6.45839415827505,7.35987606575598,7.22435187021446,7.19677231091831,7.23893754903092,6.42766217530713,6.60440896130609,6.79703487796161
"K08880",5.5916155145683,5.47404390092653,5.70769121548306,5.26222460900319,5.42758116612426,4.99741087435882,5.47313912465008,5.37698484624884,6.34025945379095
"K01950",7.64298822270456,7.81556574137996,8.15570624125322,8.48411709694831,8.20292817850831,8.46697961904136,8.55736383986019,8.60680440939985,7.7738944725193
"K07442",9.13507434410834,9.15260688930889,9.31106458211649,9.02609816463455,8.82658198648912,8.93922996483527,8.45105811427171,8.20225276248678,8.56570816448821
"K10967",8.93451327074368,8.85359129838999,8.76414888571577,8.95196890521501,8.85825228287392,8.86685143206761,9.60723019025231,9.56731074444505,9.62406665029258
"K02367",9.63004926827388,9.86479087062322,8.94929795037162,9.21328356222713,9.42559178709269,9.21606435663152,9.96159777342678,9.83951814690471,9.90007788384333
"K02369",9.63004926827388,9.86479087062322,8.94929795037162,9.21328356222713,9.42559178709269,9.21606435663152,9.96159777342678,9.83951814690471,9.90007788384333
"K12669",8.5070451114526,8.71410092931769,8.47476365216057,8.86441165407758,8.54055302885478,8.62252826570128,7.80047013554087,7.83833171604019,8.31627069664113
"K02864",9.34110442086406,9.26852155259226,8.86534892704701,8.74213390690134,8.87382974690018,8.53679785215132,8.40226408573449,8.25951493570341,8.57873304501151
"K08292",7.16832447184906,6.9543034579277,6.60675454681896,7.2370508884855,7.33071772623567,7.02213934039012,7.61504502517805,7.39198076633334,7.85137279919458
"K14404",7.36320510715256,7.60748240731871,6.71379041886307,7.57623027948728,7.89523340598077,7.66385640999277,7.18573066860001,7.47547130902231,6.98841796862556
"K05609",7.63550079688622,7.61678864013812,7.92196154627597,7.69383984446906,7.7737134281966,7.80528887333471,6.95803086646824,6.99739305526075,7.156579862901
"K02945",10.9575786232664,10.8757480673231,10.6752938080318,10.4247330872906,10.2635171672893,10.3316791863983,9.98327496432704,10.1051959163142,9.97328738283249
"K11420",9.12182930387724,8.89216927741347,9.95607825556513,9.60200849918017,9.42770253893141,9.45618293096198,8.83959920038915,9.0354909993223,9.49625252160039
"K13115",6.64061058344451,6.79706587623432,5.97661224990951,6.21786190784461,6.31339204463388,5.84890085969934,6.63414961297887,6.84068227727283,6.72683107357286
"K15201",7.04833954816536,6.56128692824554,6.78074513683511,6.77698299462936,7.09260478475162,7.31230689145284,7.73076172349844,7.29404973477907,7.41327546182022
"K18121",7.51817385904458,7.56001318745433,7.06069485889983,7.58942474833943,7.33981442008474,7.52226385876803,6.78240312497668,6.97440822753414,6.6272277214496
"K05350",5.51841003672921,5.65124308232617,5.70769121548306,5.21996098831185,4.96800864765658,5.07715082476454,6.15823276716584,5.53210672898338,5.68367528529582
"K15984",6.29279168333714,6.11851256346113,7.18812305244958,6.82314609084997,7.21670725026118,6.91553788797345,6.68538053070006,6.60440896130609,6.77403116009758
"K07101",7.02537034150613,7.0266929622697,7.72795536099753,7.65361778760793,7.75354214512366,7.75388437647802,6.93026735792395,7.00874439140159,7.47075656361364
"K11884",6.33197609927743,6.09043677670144,6.97824625248496,6.19989500708722,6.17162036873266,6.14887978093588,6.02688048257726,6.11441226140598,5.56908784779687
"K10746",10.5287798209019,10.6117044095908,10.6763639591991,11.0555135081786,11.1768070028834,10.9815648857393,10.1339960526427,10.1834786830242,10.5198626966554
"K06118",9.16120442826039,8.91107716494623,8.6155931288394,8.24803410589842,8.3662921267356,8.44562345811038,8.63539694304502,8.58832415414733,7.90424535335988
"K12490",6.10012158333915,5.76787926203481,5.66930404537611,5.82303910653576,5.34326784872759,5.79399603480514,6.65144222723964,6.15774063394083,5.88343358867994
"K18439",6.10012158333915,5.76787926203481,5.66930404537611,5.82303910653576,5.34326784872759,5.79399603480514,6.65144222723964,6.15774063394083,5.88343358867994
"K18440",6.10012158333915,5.76787926203481,5.66930404537611,5.82303910653576,5.34326784872759,5.79399603480514,6.65144222723964,6.15774063394083,5.88343358867994
"K18426",5.97893982646385,6.32339994578932,5.88268873040026,5.74712014948343,5.80059684136544,5.07715082476454,5.97022773826114,5.92441498820773,6.30782987201892
"K09097",8.89767264306816,8.73123142609568,8.44486121017168,8.88182217389107,8.82016338445516,9.0440616449377,8.12977254497704,8.16276550761129,8.15147486262791
"K18656",8.89767264306816,8.73123142609568,8.44486121017168,8.88182217389107,8.82016338445516,9.0440616449377,8.12977254497704,8.16276550761129,8.15147486262791
"K18211",8.19867688186236,8.60214601850534,7.38127122041461,7.95001669791761,8.05185639815388,7.51195736732427,8.03677651453474,7.99292752186692,7.73935459663767
"K10865",8.20876014352126,8.16448300264514,8.76817576214797,8.88448211260732,8.91355904109202,8.87684770328135,8.03035641249748,8.23116987595317,8.72060283067774
"K15340",7.75081010211983,7.67138072954996,8.39359634131171,7.81091542555913,8.57910271601654,8.37110604381725,7.76216524350947,7.79367934912641,8.39943357630402
"K14611",7.75081010211983,7.70664423719818,7.51295844742429,7.05745849593237,7.71927490754027,7.49111658773901,6.97170680745763,6.87845536639466,7.7964642790271
"K10389",7.52630501596326,7.38556860857896,8.1679762216699,7.78539998551256,7.97858463981749,7.81367881704069,7.30859286535446,7.14846487649094,8.09809725861741
"K07204",7.37227529957706,7.32987615091556,6.81303397228742,7.06224139822828,7.87672118469392,7.30633684558273,7.87412319347449,7.65779801525583,7.69195753577151
"K06689",10.3462354677521,10.4350834673532,10.5442641707006,10.994421432194,11.0497138977919,10.8775171120933,10.0480003594972,10.1258083162224,10.4059600521304
"K06129",6.64061058344451,6.65686949877722,7.33815128291463,7.33471276001327,7.20677519867687,7.51195736732427,7.57132158471815,7.31236917979643,7.63039922394086
"K01061",8.31055968715583,8.76904473368288,7.6155530458882,8.12718069265762,7.95526224460732,7.65453201453114,8.38729638891884,8.31006836173383,8.14271567789809
"K11100",8.16281574152835,8.25625800694237,8.335005318359,8.0123566719675,7.71232131724219,7.66849576625214,7.47010231969433,7.34830825214956,7.55282391390516
"K12184",8.16281574152835,8.25625800694237,8.335005318359,8.0123566719675,7.71232131724219,7.66849576625214,7.47010231969433,7.34830825214956,7.55282391390516
"K08230",5.62646840561735,5.73029606307583,6.36317441352672,6.24435203801799,6.25452063894641,6.09144118713685,5.59943025647818,5.49542052731084,5.44106979019712
"K02717",6.85296770314914,6.54133032850154,6.06388951739706,6.13495359617271,5.61271570332915,5.95171827246853,6.1829487821272,6.11441226140598,5.88343358867994
"K07003",6.31253056314035,6.11851256346113,7.18812305244958,6.82314609084997,7.21670725026118,6.91553788797345,6.70203739726704,6.60440896130609,6.77403116009758
"K10595",7.82499174594562,7.92424486376126,8.18618629185814,7.8874963470633,7.97858463981749,7.80528887333471,8.69733627572131,8.53913245775643,8.62968294543994
"K09584",10.9672293272249,10.8088523262929,11.5567074974865,11.3044263666939,11.7674712976259,11.6770914103455,11.2116899675259,10.9798954831123,11.7147499180163
"K12812",11.1685498643425,11.1111552854444,11.5052461123804,11.6266392801124,11.3630384795131,11.4891246910883,10.5683453396802,10.7411509154251,11.4256285547224
"K00419",8.61698677437025,8.72696789907628,8.98432349990912,8.92638564729742,8.98126944587777,8.67849140918317,8.03035641249748,8.08036543027551,8.83894293940313
"K02135",8.84058018987323,8.8997622753421,9.09420943394097,9.40135940531896,9.34969700981731,9.23483015640247,8.40721882254606,8.43124200669128,8.87103997876531
"K13413",8.84058018987323,8.8997622753421,9.09420943394097,9.40135940531896,9.34969700981731,9.23483015640247,8.40721882254606,8.43124200669128,8.87103997876531
"K13182",11.098672871949,11.0511320506234,11.4556252441361,11.5294292019823,11.2596651838567,11.4115886418223,10.4878208162257,10.6718912589739,11.3790223423914
"K01315",9.69227150282534,9.60657810265433,9.556437209924,9.79515292902247,9.91214948101452,9.73403675241162,10.4971220103232,10.4104373008172,10.3039737262245
"K01768",7.80514039638376,7.83160760884806,7.18812305244958,7.87948517606112,7.75354214512366,7.65920185986416,8.53491397723643,8.13752134065217,7.94517688772771
"K01442",6.33197609927743,5.90729741318774,6.54988677056,6.85677868241425,6.62032269038276,6.96223093553522,6.71849315214995,6.82785747932801,7.10274709922777
"K01062",6.00413591966734,5.31841345019191,5.58838271314611,5.79827216935717,6.01216178263587,5.88415167093801,6.34387169039773,6.51011834021196,6.05473329265943
"K10380",9.28042391711045,9.41073831485695,8.67686971042217,8.83445901408223,9.33852099763114,9.03694900625742,9.8443955208138,9.53491565870501,9.41881413028454
"K03263",9.98615621964798,10.2126161464669,10.4978018227847,10.1512222283963,10.1116928612876,10.1310637118896,9.37459678416521,9.509642074517,9.72693626730688
"K08579",6.90445550984628,7.17383082036568,6.54988677056,6.46871339551216,6.36972836017989,6.43720729744857,7.34031810975293,7.06415190311592,6.57454160769106
"K00215",7.70150850096874,7.76632728428595,7.88521463380106,7.85245162867235,7.80671013459323,8.05195503080174,6.99866087277358,7.08571226113263,7.64292607773591
"K14538",6.77193513103234,7.16107672516909,7.752679672421,6.96842990139235,7.09260478475162,6.67389049496596,7.01194426574915,7.22798438102057,6.51971211176284
"K15331",8.99969827966156,9.01260163955688,8.27391833205236,8.44676943565321,8.46844360879603,8.28950930689543,8.53038158760096,8.7197628500525,7.88333086045009
"K16484",5.84454674183577,5.73029606307583,5.74483833867861,5.10475362893025,5.34326784872759,4.74889168404181,5.63848818144276,5.28953936535655,5.6278472254877
"K04612",6.54542504156471,6.43682934353214,6.44940440651494,6.48337233436975,6.58949357033744,6.61603974964288,7.46053139095183,7.16877183864463,6.57454160769106
"K10454",10.1825142798249,10.7376451072121,9.7959022211579,9.88347891809197,9.69281855372958,9.70630288496199,10.3913528082448,10.34601952071,9.95595349229025
"K15293",6.70054393941119,6.11851256346113,7.00627583193976,7.06700794346484,6.88289811306036,7.04395568997955,6.87301064140479,7.22798438102057,7.3685756498439
"K02293",8.81445979363473,8.28558837506894,8.75200015071282,8.55434794419548,8.68538108045732,8.58884747811305,8.16534237480165,7.99292752186692,7.7964642790271
"K12190",8.20372738456261,8.07989036604158,8.46982296574414,8.10219425807922,7.62611245536886,8.06954528691718,7.46053139095183,7.93543143588286,7.39853224233172
"K21868",7.83807403699924,8.03218036578482,7.65109463858914,8.2145323511377,8.71336726857508,8.22197201036803,8.51210762282821,8.6643930311588,8.27681405509146
"K14731",5.51841003672921,5.13288013759906,5.35481071809175,4.52560535659071,5.20136190590022,4.61162881296604,5.42747993645332,5.02597074883223,4.76616749378603
"K14778",8.49475061692545,8.48072473792735,8.50888045178604,8.02692216136051,8.59046874675023,8.3511379311465,9.3491263701676,8.75662912036112,8.74967500539307
"K03581",6.33197609927743,6.4796154293782,7.35987606575598,6.99874410433917,6.83164505300751,6.97745209982872,6.65144222723964,6.97440822753414,7.38363343550909
"K01965",8.73660797813701,8.77318548364945,9.64877892527092,9.4398166562556,9.49366402703269,9.63395096140017,9.5502639664124,9.51746587852561,9.59875641329209
"K10465",5.30943722411522,4.79512080659681,5.78083589196666,5.62300954093829,5.29827121932187,5.42023574139853,4.95216313096852,4.72303615178935,5.29493496786928
"K01880",10.0093417087943,9.85701887719378,10.4597718927336,10.4705404069154,10.4348303079356,10.4045749132997,9.53904597679746,9.68660098245778,10.0523094870444
"K08884",7.62040648043619,7.27189097729506,6.90558864278346,6.88419200908851,7.13520711543504,6.9468408307072,7.30859286535446,7.30323926201883,7.97512356365038
"K17871",7.76458820694174,7.83160760884806,7.86270351678049,7.80810283447485,7.49426078050167,7.75388437647802,8.37723046948324,8.32355182257532,8.57223536618424
"K17872",7.76458820694174,7.83160760884806,7.86270351678049,7.80810283447485,7.49426078050167,7.75388437647802,8.37723046948324,8.32355182257532,8.57223536618424
"K03063",9.54532051146933,9.69425525690558,9.9683651890334,10.3636837938203,10.3737688450784,10.3568650702435,9.57683613747056,9.6063482638117,9.7729172172819
"K14801",9.83700210833242,10.1646312092681,9.32478797557448,9.18552521055027,9.18723831439639,9.06868272223145,9.49560296920341,9.48191931876397,9.73567016081744
"K14755",5.47985586433139,5.76787926203481,6.1971312256269,6.31245899673645,6.21373644878957,6.68329715455396,6.44780680520229,6.29882509433536,6.09410915548194
"K10417",6.07680408095722,5.52112512623226,5.91480652547282,6.0462658226416,6.08298019810164,5.93517417464883,5.16110466733309,5.24265810565165,5.73689857651799
"K10716",6.40700442508973,5.97140164774887,6.11887291587944,6.270311482211,5.64625467089978,5.67581737162138,6.40720713825108,6.22010055868127,6.7506346747278
"K22066",7.77142758628866,7.88637420908714,8.0601671655775,8.24388897145476,8.07906738264689,8.05195503080174,7.43142367860503,7.35715161068327,7.2746853363688
"K02579",8.5070451114526,8.47564769106905,8.81174280543546,8.79258257564249,9.26722462584154,9.10654182127799,9.45320201271187,9.3631956845947,9.08223666055966
"K13107",7.43418522210041,7.72395345718365,6.94963887562625,6.77698299462936,7.10337779459733,6.53484177530407,7.29785692732915,7.02000378249817,6.92752160575946
"K14844",8.50295863156897,8.81796381905557,8.58851016461837,8.60848246162148,8.59046874675023,8.51902022822022,7.8669267329497,8.06437288783599,7.84055897999977
"K21989",9.70475517533794,9.78101691084469,9.05850475782803,9.16161209323953,9.4486417137452,9.11838207628098,9.92415410856247,9.8627312140008,9.88968185959214
"K01641",9.63564880461213,9.89166756750127,9.8309317360966,9.7272021275863,10.6579002260097,10.1151249115283,10.450004338606,10.3171860141109,10.3615206759124
"K04499",8.89767264306816,9.06418051410274,8.99122746928341,8.9882749935601,8.8984080928368,9.09631495100131,8.12977254497704,8.26884006476751,8.58520146794566
"K03494",6.38864355517344,5.93976897324573,6.29458570652132,6.41609791100918,6.5738110276105,6.40300476865129,6.40720713825108,6.52629985713545,7.29077501702972
"K12584",6.38864355517344,5.93976897324573,6.29458570652132,6.41609791100918,6.5738110276105,6.40300476865129,6.40720713825108,6.52629985713545,7.29077501702972
"K07393",7.55042221898605,8.1325362619948,7.16354938181284,7.36196645160198,6.98003002846668,7.09356996886218,7.45089525277348,7.45916303884592,7.02758018640978
"K04904",5.30943722411522,5.13288013759906,5.35481071809175,5.51596943801968,6.05981565702205,5.49615558450082,5.71276856587688,6.17886555524584,5.88343358867994
"K04908",5.30943722411522,5.13288013759906,5.35481071809175,5.51596943801968,6.05981565702205,5.49615558450082,5.71276856587688,6.17886555524584,5.88343358867994
"K04860",7.77823427790997,7.57919189050842,8.18014195940914,7.92689122535048,8.03527778280591,7.88306763310469,8.50288269313692,8.58832415414733,8.48497653482716
"K09422",11.9309052123305,12.1185364661331,11.5774763030352,11.5347232825665,11.4835238371144,11.3336393417238,11.1715929238163,11.1655231858229,11.0648111058718
"K01422",5.78628760502312,6.00224316357213,5.94609873119437,6.17246520402961,6.5738110276105,5.96804242290381,6.71849315214995,6.60440896130609,6.57454160769106
"K08789",8.38354238754001,8.39187338735474,8.24526702307701,7.59597625357294,7.89523340598077,7.73632875307144,8.38227225684941,8.35889999853669,8.65449608948446
