"","add_backA","add_backB","pFe21_9A","pFe21_9B","pFe21_9C"
"K14525",3.67844254253069,4.12605534633647,6.39964145571352,6.94993968250985,4.12888631590356
"K00134",8.87882870633468,8.96182311113225,11.7216388930606,11.7302994978314,9.21144142923726
"K02938",7.14798632892414,6.79569562716316,9.18475925747433,9.0838260004149,10.2566325717761
"K00053",5.3813189996722,5.19635896354035,7.29404717784192,7.06625476567437,8.7153370769652
"K02492",5.02588888990416,5.70843591978691,8.06046707513467,8.37763200143983,7.09161557440362
"K10151",8.96997030096447,8.34215394812214,8.04272594100866,8.79462980082908,5.38609728057304
"K11065",7.22777858194727,6.77924920651141,7.41894726772248,6.00368748969802,9.86714347262307
"K02951",7.03409804723545,6.69399412414195,9.17124009183988,8.6817032899126,10.1148376544885
"K02936",6.0700158754455,5.69007223531672,7.96948435776448,7.51019734548038,9.21755569547279
"K00128",4.95359282904083,5.35229611999123,5.27558102510326,4.77154189782209,8.24985878782294
"K02973",6.18394607034569,5.94141757074093,8.21098643606687,7.83754521454303,9.34030521442132
"K04040",3.67844254253069,3.99558467284597,6.39964145571352,6.55608441272199,4.12888631590356
"K00231",4.14209729734576,4.12605534633647,6.68967502863914,7.04752086573251,4.9896702175954
"K01599",4.69830499975328,4.6152407787949,7.26359953325325,7.55710080910415,5.68243699846091
"isip_3",6.0700158754455,5.81342798766347,7.78959179905113,9.02333421913252,8.19506120127738
"K01672",6.60409421533915,6.26486855244087,5.13064407973324,3.67844254253069,3.67844254253069
"K01662",6.12818334132767,6.61255425380141,8.95473692449565,9.2268646282685,7.89983160705802
"K02984",7.03409804723545,6.17826540492153,8.43590630818538,8.33993507083587,9.71125877219558
"K14565",7.38668679120221,6.92077171467361,7.05395264479977,6.33927098227315,9.85738983433972
"K02943",6.87749538929926,6.20357717771208,8.38991466604926,7.84295411441779,9.70038749563831
"K14843",7.07788553748935,6.13938827384972,7.66352605375398,6.38544427436847,9.52417863239737
"K00927",8.03563246547836,7.59787135932506,10.3851115817565,10.500838042183,8.56030218531551
"K08902",4.33138786895726,4.3820293047644,6.54368733376625,6.89849925473768,4.12888631590356
"K03088",4.95359282904083,5.46814362766301,5.02227611752237,4.71163430555347,7.96684734273782
"K02865",8.78152891691931,8.52623805137008,10.8688966521994,10.7515027447032,11.4596484691536
"K02953",5.69446554420968,5.81342798766347,8.03676318366733,7.73069630924685,8.53112175605092
"K14775",6.03995914149354,5.49003999973133,6.34149722247785,5.55317305555049,8.65350733848938
"K02981",5.84377302300943,6.21605827352121,8.16254445580189,7.87498591155234,8.84347470624961
"K02965",6.60409421533915,6.00103717177196,6.72014391904112,6.04320949141377,9.13919730804742
"K02987",6.26351517670892,6.05810154100878,8.23200300855884,8.19962295929364,8.90540327030041
"K00284",5.87856433428235,5.69007223531672,8.16254445580189,8.13502640634437,8.0720233265337
"K02898",7.12036038098517,5.91056996035028,8.49792050783623,7.95206892135896,9.22060312971529
"K02985",5.73344415386834,5.46814362766301,7.44628039900527,7.17373904124498,8.53602643004793
"K03040",7.10634300845331,6.74576674930793,8.04866403975611,7.51699284193182,9.97390850639086
"K18622",3.67844254253069,6.27680292202644,6.57747633169132,6.73183898755303,5.28620525291273
"K02942",7.7065912015801,7.25855263250731,9.14104387163017,8.53268072312744,10.4777200463255
"K00390",6.4099761943009,5.86289964106987,8.43137274492372,8.33227565281824,8.49127074983315
"K02966",7.03409804723545,6.04406221515594,8.27819611762986,8.22466994485249,9.28315455020352
"K04763",5.94549975039002,4.9116754276186,4.60172908585742,4.57782240058452,7.51771591251878
"ptox_b",3.67844254253069,4.50774719949961,6.91670161168612,5.85527947040736,5.5639867583281
"K00228",6.03995914149354,5.92608386252419,8.42226253484725,8.4607599380215,6.72582795611069
"K17103",6.58381804400558,3.99558467284597,3.67844254253069,5.11138918472879,5.98370674228903
"K02870",6.56324219433668,6.41245182422993,8.5615264133577,8.16553315858758,9.22060312971529
"K02883",5.56979313229606,5.27694989116179,7.48192891416141,7.05691879133742,8.13809117404681
"K02940",7.66911790235499,7.22274175345121,9.46954808822638,9.27554942827438,10.0563607873973
"K00184",5.3813189996722,5.91056996035028,5.92815891056828,4.88091360239582,8.0854822373088
"K02894",6.03995914149354,6.1261766938486,7.87234097778173,7.7538624863082,8.8786364972705
"K16911",6.43293848261487,6.33496092863863,8.2423971773808,7.77665999715767,9.20530111549374
"K02864",6.38662498717957,5.63333573272067,8.16254445580189,7.78230314559305,8.47092362543776
"K00218",7.14798632892414,7.32195296678529,9.3807261742707,9.50722214236009,7.2075945091823
"K00761",5.73344415386834,6.35755036942569,7.92496794970111,8.16553315858758,5.60472124783916
"K02551",5.73344415386834,6.30036345412621,8.30323183148685,8.43953316529339,7.5472716861245
"K14753",6.03995914149354,6.02987401388672,7.72423535429758,7.62783125750527,8.82756743995096
"K02947",7.20167593540235,7.06972365878418,9.21932689449394,8.90192971375854,9.673957087029
"ptox_a",5.47918544753275,5.01527542107586,5.36296868083951,7.01894686251771,3.67844254253069
"K02915",5.91245694898765,5.65253124494612,7.78247546730497,7.02853577103626,8.44507832032843
"K02882",6.58381804400558,6.07199529286943,8.03077556110572,7.66498647118796,9.08001886989971
"K02998",5.52531969890261,5.61384389314193,7.12356115121557,7.18233915615429,8.34799100177387
"K02937",4.95359282904083,4.50774719949961,6.87683227301322,6.65920628649683,7.06450204227454
"K02877",5.65425898106029,5.70843591978691,7.73901886586443,7.46170143861653,8.18884159010496
"K02995",7.62085296709432,6.51610827750459,8.76971620224031,8.61070250834634,9.60568057090001
"K02941",7.96017474204197,8.26837936457149,9.92098838445281,9.69935682977188,10.7850132953342
"K09486",7.18844259563808,6.43381422959974,8.69607250406277,8.51925578446752,9.26260421188534
"K02935",7.51914360359577,5.97156208320517,6.15058239142809,5.55317305555049,8.3026440920322
"K02930",6.0700158754455,5.63333573272067,7.20067647785687,7.15638096885919,8.61231004893489
"K13606",5.84377302300943,6.13938827384972,7.97573259637919,8.43596472297551,6.47896609402011
"K03640",4.95359282904083,4.6640740995174,4.96364372347378,4.0505550105181,7.10498028332595
"K02690",11.6689135827713,11.0179289718308,10.7274054752629,9.89117195651704,12.9771917860263
"K14564",6.8939610543728,6.6763021674876,6.59406801826552,6.11891842852987,9.04262035064982
"K02863",7.56069964440494,6.11283443375654,6.36115310880863,5.63568057562324,8.40809672284986
"K02078",4.87578354527503,4.8746426569992,7.30405336328232,6.93980051032892,5.71958233824899
"K02896",6.0700158754455,5.87898279352696,7.73901886586443,7.51699284193182,8.52126197850798
"K12365",3.67844254253069,4.30897435145189,5.62689013486972,6.38544427436847,4.12888631590356
"K17588",3.67844254253069,4.30897435145189,5.62689013486972,6.38544427436847,4.12888631590356
"K02689",11.1161256519301,10.4032500337329,10.0842036776259,9.27754270818314,12.2759227874195
"K02997",6.86083501112279,6.28863393450153,7.91849420028528,7.77665999715767,9.24774392660921
"K01952",7.43221870153996,7.83694574803928,6.79353846671297,6.06254082769985,9.06313976528406
"K09291",9.99502443633184,8.44874257059153,8.30818708820759,8.50570443586763,6.81026090307522
"K01939",5.27469902521208,5.25071092275587,6.49141070457224,6.37022484555369,8.00276898833045
"K01469",9.32247092540562,9.7652770322373,10.7411899740151,10.87244575813,8.11858790112528
"K02519",5.97773750808579,6.05810154100878,6.65852773443368,5.22920019898273,8.23182404386714
"K02955",7.35155764470506,6.51610827750459,8.4268248508576,7.86969672071602,9.49930368291656
"K11788",6.87749538929926,7.23477918883688,6.32155574622977,6.13719827350971,8.95016294915931
"K02889",5.87856433428235,5.92608386252419,7.64793772186873,7.32110224009381,8.43985307888793
"K22306",7.78748429839082,7.98972333633904,7.60820731087773,7.87498591155234,5.33720855366723
"K02918",6.33869895968721,5.1095646689466,7.06579410260662,6.73183898755303,8.17632102916163
"K02993",5.97773750808579,5.51155217492729,7.37219496549628,7.43323147000465,8.19506120127738
"K00344",5.94549975039002,5.87898279352696,8.04866403975611,8.16553315858758,6.59835493298172
"K02900",6.15635204793311,5.91056996035028,7.7167859769502,7.24932822532925,8.59831140736683
"K02957",6.15635204793311,5.49003999973133,7.18991308570927,7.09389915679256,8.41343836646614
"K06118",5.21748736801146,4.94738602799047,6.76463974630976,6.83418554960236,7.49766683225452
"K14857",6.77443883429848,6.61255425380141,7.2324860368691,6.37022484555369,9.10662084315653
"K08679",8.50227721461874,8.68507151961997,10.0726194261982,10.0879563466054,7.52763591753441
"K02108",4.87578354527503,5.1095646689466,5.13064407973324,4.88091360239582,7.43577322858563
"K02866",6.38662498717957,7.06297525505707,8.52795339479682,8.43596472297551,8.96113891904866
"K14841",4.95359282904083,4.6640740995174,5.32008796873408,4.82779331672917,7.32624822820994
"K02880",6.54235735147839,6.1909803196086,8.26296273508525,7.95706347896794,8.64898764657263
"K02917",6.31409363795437,5.77937024302117,7.5920009299743,7.21622828046677,8.55547967850955
"K00239",4.14209729734576,4.71027026666336,4.09696227315042,4.20325058555849,6.65441609617084
"K02925",6.4099761943009,6.0993587133144,7.40042985547656,7.51699284193182,8.85920822207505
"K01324",7.72496637102532,8.29148500403907,8.78755339687416,8.83851346469575,6.20387015969532
"K02888",4.79126066965824,5.01527542107586,4.76384816909741,4.20325058555849,7.02283298742416
"K00958",6.00921134558835,6.1909803196086,8.08955711650012,8.01568054556321,6.04222431165021
"K03561",4.69830499975328,4.9116754276186,4.60172908585742,4.57782240058452,7.09161557440362
"K02634",8.07907403637608,6.89052849024437,8.59027386066027,7.35946701967091,9.64249656837961
"K02873",7.98323145392517,6.53594020664389,8.27313623585784,8.19962295929364,9.55829797242197
"K14567",5.73344415386834,5.44584703723157,5.84488731433877,5.71312615525529,8.065246276407
"K06943",7.09218568467691,6.58431590564272,7.24293300868097,7.01894686251771,9.31771610932652
"K13783",7.77871846011665,7.95030458572712,6.80776786390528,6.75523624447072,9.38172877982599
"K19371",5.56979313229606,4.94738602799047,5.18105281432452,5.19128844829214,7.55698932092293
"K20877",7.03409804723545,7.31063365538627,8.76971620224031,8.86792618795722,6.49959107022642
"K02113",4.47482678629452,5.25071092275587,4.68656463017917,4.0505550105181,6.79377567664145
"K02868",6.68237400024149,5.53269515006796,7.67894643233235,7.50336936844533,8.28526342430065
"K12304",7.61100147808733,6.9282322738629,6.39964145571352,6.50150812590508,8.9828431559288
"K17678",5.52531969890261,5.59404529440202,4.96364372347378,4.77154189782209,7.44627698770671
"K14811",6.18394607034569,5.87898279352696,6.17316752705143,6.11891842852987,8.43985307888793
"K02958",7.03409804723545,6.43381422959974,8.07799170852022,8.15688283481708,9.15202447403202
"K06184",6.45552512099899,5.81342798766347,7.26359953325325,6.56939994124645,8.59361477898754
"K00962",5.32921623383898,5.07904409713312,6.32155574622977,6.00368748969802,7.76400886260315
"K03832",4.59429187527291,4.9116754276186,5.22929527098121,4.71163430555347,7.15721433760205
"K10330",3.67844254253069,4.79606199602062,5.78627307151874,5.78615238585175,3.67844254253069
"K02989",6.77443883429848,6.49598872905919,7.92496794970111,7.70120149307585,9.15839549810045
"K09985",4.14209729734576,4.30897435145189,5.18105281432452,4.20325058555849,6.61729345018745
"K18757",4.79126066965824,4.50774719949961,5.90098369327637,6.25868264284964,3.67844254253069
"K00765",3.67844254253069,4.22557086972146,6.05625912238641,5.78615238585175,5.60472124783916
"K05863",5.80802947019962,5.65253124494612,6.45543090080591,6.38544427436847,8.29108035482056
"K21993",5.84377302300943,6.13938827384972,7.43722740396354,7.65886054265132,5.23285992439363
"K03076",4.79126066965824,5.53269515006796,5.92815891056828,4.41665236607476,7.09161557440362
"K17943",8.45364398328563,8.01425582685795,6.54368733376625,5.92093560250574,6.95053515120523
"K00521",7.67857858876696,6.78749649061764,8.11241225792079,7.83211583104245,9.65381142608029
"K14837",6.12818334132767,5.72653976208717,5.62689013486972,5.33596750755048,7.9448547205517
"K04739",9.80370974008877,8.98855125032071,10.0387868632274,8.63268446622207,11.3039345561507
"K07516",4.87578354527503,5.04763630696955,4.60172908585742,4.20325058555849,6.88990791222306
"K00919",3.67844254253069,4.22557086972146,5.8159102807857,6.00368748969802,4.3129310755871
"K00088",6.00921134558835,6.94303610498384,6.82185464350367,6.29148978949597,8.67144555009756
"K14569",6.58381804400558,6.11283443375654,6.83580170592157,6.47339288083878,8.74528406376599
"K02872",6.21098969782659,5.53269515006796,7.3530561766683,7.09389915679256,8.20742025440555
"K07004",5.1572429064455,5.51155217492729,5.44436287773177,5.19128844829214,7.61394761999593
"K00794",6.38662498717957,6.44437273054127,7.80371931918425,7.72484574349207,5.33720855366723
"K01527",5.43124225068087,5.76199950226622,7.60012707595941,7.24112518902862,7.52763591753441
"K00346",4.47482678629452,5.13925661935453,5.07781919944062,4.64737739426387,7.05074816711906
"K02969",5.32921623383898,5.27694989116179,7.07753739545586,6.83418554960236,7.47733230782007
"K02968",7.33965284745607,6.85178832544637,7.92496794970111,7.12101474098859,9.41934553537947
"K02358",8.81184373795619,8.18445343737634,8.42226253484725,8.43953316529339,10.6915058495458
"K17821",9.58558247983435,8.86512721957107,7.8656247289688,7.50336936844533,9.80151578664295
"K11090",6.4099761943009,5.37637814286577,5.44436287773177,5.06915185096681,7.5472716861245
"K14648",8.79025559715704,7.49680713904519,9.19548402413258,8.99937480312015,10.3318093054304
"K03363",8.3092308996134,8.40704996683275,6.28078023225146,6.44469461959823,7.72148197579404
"K18059",6.70127743034258,7.21060152327165,7.91199110583165,8.05346976769351,5.5639867583281
"K14856",5.47918544753275,4.8746426569992,5.62689013486972,5.46479385378611,7.52763591753441
"K03655",5.69446554420968,5.57392889400869,6.32155574622977,6.15523394861896,8.0854822373088
"K01563",5.52531969890261,4.83615645068614,6.77916345802706,7.34424484288524,6.49959107022642
"K09414",5.84377302300943,6.37977442753747,7.42811661051661,7.85371108123198,5.52187500354697
"K00855",4.14209729734576,3.99558467284597,5.40435523311453,6.00368748969802,3.67844254253069
"K01885",6.70127743034258,6.76260784883233,8.71856372434728,8.64200352180537,8.21967393927921
"K02291",4.69830499975328,4.56332704865078,6.30131984094777,6.75523624447072,4.9896702175954
"K00655",5.09355012730526,4.71027026666336,6.65852773443368,7.02853577103626,5.5639867583281
"K03308",4.79126066965824,5.59404529440202,6.05625912238641,5.98347825262344,3.67844254253069
"K02967",5.21748736801146,5.13925661935453,5.32008796873408,4.77154189782209,7.29167917060245
"K10405",8.46459430340527,8.14057811596317,6.25992718035808,6.65920628649683,6.65441609617084
"K01251",5.1572429064455,4.94738602799047,5.84488731433877,5.433857203932,7.43577322858563
"K06119",4.87578354527503,5.37637814286577,6.50905604798165,7.07552961460865,4.91908813884155
"K01872",5.94549975039002,6.21605827352121,7.29404717784192,7.56367739143767,8.34240021943654
"K01803",5.56979313229606,6.05810154100878,7.83844066980621,7.64032383222664,6.79377567664145
"K09523",8.16891895208331,8.15954610078231,9.93864528736693,9.40517906046886,10.2326902447696
"K20715",6.31409363795437,6.73726974465537,8.18427605458772,8.49545652119475,6.76021312384834
"K20347",8.36874695996008,7.61174308283435,7.81770894284654,7.93698008905898,10.0183521243542
"K16569",6.54235735147839,5.07904409713312,4.26827976268732,4.64737739426387,4.12888631590356
"K15987",4.79126066965824,5.44584703723157,4.96364372347378,4.57782240058452,6.99435598789575
"K14823",5.61273501759994,5.61384389314193,5.55706884000262,4.77154189782209,7.40378988404908
"K00036",8.48624807297551,9.34353230930997,7.08918416578386,7.3968261119976,8.90160975995359
"K00602",5.77127482300213,5.97156208320517,6.50905604798165,6.20794270081647,8.18884159010496
"K01951",5.94549975039002,6.30036345412621,5.66039966061274,5.22920019898273,7.75560388739247
"K00392",5.69446554420968,5.51155217492729,6.34149722247785,6.40049727414936,7.95955385388333
"K00351",4.59429187527291,4.75417449615362,4.90145720338745,4.0505550105181,6.59835493298172
"K03043",5.52531969890261,5.59404529440202,5.78627307151874,5.15205674084878,7.59521247440649
"K04077",9.63483580046019,8.20285467585066,8.87022533939706,8.38134792052575,10.5178961888166
"K03545",4.69830499975328,4.98188693461485,5.32008796873408,4.64737739426387,6.96529362234727
"K14797",5.1572429064455,5.16817235202944,5.40435523311453,5.3014560031656,7.38206215388316
"K14794",5.87856433428235,5.42313308075694,6.49141070457224,6.00368748969802,7.90743426784541
"K03772",4.79126066965824,5.01527542107586,5.22929527098121,4.57782240058452,6.96529362234727
"K02945",6.00921134558835,5.86289964106987,5.7559418203827,5.55317305555049,7.89218843629742
"K04043",9.35517178106759,8.48425815024342,9.94183253663953,9.38683158488841,11.0731693892026
"K08106",7.68797715911901,6.8674124833002,8.19501984930075,7.77665999715767,9.46887592922742
"K02912",6.18394607034569,5.76199950226622,7.33365685597902,6.92958798640773,8.17632102916163
"K15102",6.71992895436933,7.04253494470138,6.54368733376625,6.24197851247529,8.6625043799036
"K01126",4.47482678629452,4.6152407787949,4.96364372347378,4.20325058555849,6.59835493298172
"K00632",4.47482678629452,4.79606199602062,3.67844254253069,4.20325058555849,6.20387015969532
"K09490",8.48624807297551,7.63003190280325,9.46954808822638,9.41063807736724,10.0305547860734
"K00940",8.0502594944382,7.48679843549881,9.74423720083906,8.61701739160281,9.47399202546463
"K00185",4.59429187527291,4.6640740995174,4.76384816909741,4.20325058555849,6.61729345018745
"K00991",4.47482678629452,4.12605534633647,6.15058239142809,6.13719827350971,4.84316232334717
"K20111",5.77127482300213,4.79606199602062,5.27558102510326,3.67844254253069,3.67844254253069
"K14766",7.8473884155733,7.38265101818539,7.48192891416141,7.30546226843562,9.56070444970673
"K00963",3.67844254253069,5.19635896354035,5.44436287773177,6.19059977618819,5.64417579330099
"K17969",7.96790154260164,6.71146517302617,7.7316461840259,7.42602433997842,9.28023666417663
"K13181",6.2890382581905,5.97156208320517,6.39964145571352,5.68783086107103,8.09216469156669
"K14833",5.3813189996722,5.07904409713312,5.36296868083951,4.93131202429753,7.2442410877395
"K02111",7.30332964604044,6.72011961701875,7.76813589360597,6.91930101842454,9.07329093390335
"K14791",4.59429187527291,4.6640740995174,5.02227611752237,4.50160808203664,6.74312594879508
"K11143",5.77127482300213,5.57392889400869,6.00648831770799,5.49496470547456,7.75560388739247
"K06675",10.2294967202715,9.76115095906708,8.34722619814781,8.23703164679878,9.91870267601304
"K20636",8.66299026314253,8.01077674906643,7.05395264479977,7.48961470765335,6.20387015969532
"K20637",8.66299026314253,8.01077674906643,7.05395264479977,7.48961470765335,6.20387015969532
"K02876",6.18394607034569,6.1909803196086,7.34338953078602,7.64652945390832,8.3141155776521
"K00648",4.79126066965824,4.8746426569992,5.40435523311453,4.77154189782209,6.96529362234727
"K05869",8.14867858795856,7.68353629544405,7.69420246565325,7.86969672071602,9.89028653141442
"K20777",8.36874695996008,7.71384787133745,7.92496794970111,8.01568054556321,10.011332538235
"K02922",6.92632647848545,6.08574665767376,7.33365685597902,6.97992765119003,8.63076564478528
"K01114",6.49962111615267,5.30260791008198,6.17316752705143,5.78615238585175,4.12888631590356
"K01732",6.49962111615267,5.30260791008198,6.17316752705143,5.78615238585175,4.12888631590356
"K15125",6.49962111615267,5.30260791008198,6.17316752705143,5.78615238585175,4.12888631590356
"K14835",5.32921623383898,5.67144029738155,5.84488731433877,5.52441167726889,7.61394761999593
"K14553",5.69446554420968,5.61384389314193,5.8159102807857,5.58128392298613,7.73008896326515
"K14790",5.1572429064455,3.67844254253069,5.55706884000262,4.20325058555849,5.85830161374345
"K14537",5.27469902521208,4.79606199602062,4.68656463017917,5.02518853376076,6.93562080254028
"K00074",5.27469902521208,5.44584703723157,6.00648831770799,5.94211316062543,7.5857520534849
"K14981",3.67844254253069,4.9116754276186,4.76384816909741,3.67844254253069,5.82498665949384
"K17893",5.65425898106029,5.63333573272067,7.18991308570927,7.41149993168382,5.64417579330099
"K02920",5.84377302300943,5.55348298727866,7.38166885459547,7.14762169392043,7.47733230782007
"K03231",10.3479301191239,10.0083180503122,11.3866149450009,11.080196229103,12.3142110246931
"K15026",3.67844254253069,4.56332704865078,5.02227611752237,4.50160808203664,6.15210985238812
"K11262",7.90488977974568,8.16268322988743,9.4673376470594,9.89117195651704,8.11202752473347
"K14859",8.1822558584542,7.60251023199967,7.91849420028528,7.13880802709957,9.53400967976384
"K02885",7.63063707696516,7.38265101818539,8.95473692449565,8.6817032899126,9.51428009171771
"K02991",6.03995914149354,5.57392889400869,6.94266851614604,7.04752086573251,7.86901146293811
"K01755",5.09355012730526,4.98188693461485,4.83512069440809,5.22920019898273,7.02283298742416
"K03264",6.45552512099899,6.11283443375654,6.49141070457224,6.20794270081647,8.29687384782117
"K00784",8.93891856591904,8.39109837583756,8.26296273508525,8.06276370158178,10.2801839559783
"K21104",6.62407959593435,6.49598872905919,6.642689811464,6.50150812590508,8.56030218531551
"K02903",6.00921134558835,5.16817235202944,7.12356115121557,6.44469461959823,7.40378988404908
"K11417",8.24714482359376,8.43065053848635,7.65575311214494,7.44040238158393,9.71989716682593
"K03626",5.77127482300213,5.72653976208717,7.21135895501635,7.06625476567437,7.68652718006136
"K02355",7.12036038098517,7.40940920196925,7.87902591941817,7.79910046910392,9.42199525877223
"K03798",5.3813189996722,5.77937024302117,7.18991308570927,7.18233915615429,7.16997790309374
"K14786",7.13424058732,6.811951740257,6.73513333284789,5.94211316062543,8.3810868734092
"K02976",5.87856433428235,5.65253124494612,7.34338953078602,6.70804446146353,7.67765348989704
"K06674",9.07008842446295,8.25668579039205,7.07753739545586,6.91930101842454,7.80530973711957
"K02974",5.77127482300213,5.51155217492729,7.01782220266305,7.01894686251771,7.5472716861245
"K02470",4.47482678629452,4.8746426569992,4.68656463017917,4.0505550105181,6.3709551322364
"K02331",6.77443883429848,6.04406221515594,7.25330380142358,6.55608441272199,8.37013931180512
"K09524",9.03013552304203,8.75109878998176,7.39108020807778,6.94993968250985,7.93000345192404
"K01784",6.26351517670892,6.24068201166586,7.96948435776448,7.97686967933096,7.52763591753441
"K02276",4.69830499975328,5.22385897223882,5.02227611752237,4.64737739426387,6.79377567664145
"K11294",5.84377302300943,5.59404529440202,6.34149722247785,5.68783086107103,7.72148197579404
"K02999",5.94549975039002,6.62184130846267,6.49141070457224,5.89941255371716,8.065246276407
"K03569",4.33138786895726,4.6640740995174,4.39839081080696,4.0505550105181,6.25372998516266
"K11416",8.29702630471966,8.5016925475769,7.73901886586443,7.50336936844533,9.73914640517643
"K08314",4.95359282904083,4.71027026666336,5.27558102510326,4.71163430555347,6.79377567664145
"K14570",5.32921623383898,5.46814362766301,5.7559418203827,5.6087765235755,7.45670400824301
"K09420",7.10634300845331,7.28772146301213,5.32008796873408,5.96295699664171,5.71958233824899
"K07164",4.33138786895726,4.8746426569992,4.26827976268732,4.0505550105181,6.20387015969532
"K00122",6.58381804400558,6.72011961701875,6.59406801826552,6.85595145148158,4.76072937099034
"K01673",5.32921623383898,4.9116754276186,6.00648831770799,5.71312615525529,7.1951659782289
"K01194",6.64378267251053,6.91327149374289,6.86328783680823,6.76679011110105,8.71965353562818
"K15437",6.64378267251053,6.91327149374289,6.86328783680823,6.76679011110105,8.71965353562818
"K22119",6.64378267251053,6.91327149374289,6.86328783680823,6.76679011110105,8.71965353562818
"K10743",7.01919600741686,7.1921944934778,5.48309292012255,5.3014560031656,6.07054938987917
"K02964",6.66321155524304,6.02987401388672,7.36265769421271,7.32110224009381,8.34240021943654
"K02986",4.59429187527291,4.75417449615362,4.76384816909741,3.67844254253069,6.09828879315049
"K03070",4.69830499975328,4.8746426569992,5.07781919944062,5.58128392298613,6.84266253973261
"K00006",8.52337540562001,7.70093569198308,8.33271043680948,8.12175115262364,9.97571279682923
"K01507",9.6299854898713,10.2592997488547,11.5151882435809,11.6030078864446,10.3004806143554
"K10746",7.99839936382694,7.97193982126391,6.642689811464,6.69599383653401,8.56989899609925
"K14683",6.70127743034258,7.79707662989081,8.68469377071025,8.73201975937905,7.43577322858563
"K00099",5.77127482300213,5.76199950226622,7.26359953325325,7.52375616831827,5.98370674228903
"K14563",5.69446554420968,6.01553351548792,5.55706884000262,5.26589309955018,7.45670400824301
"K02601",5.3813189996722,4.6152407787949,4.96364372347378,4.77154189782209,6.74312594879508
"K02575",8.23439926167693,8.28574331073391,8.85677199810631,9.05622189445983,10.3527862002708
"K09391",7.06343960387516,7.18600544191998,5.36296868083951,5.73793140326089,5.64417579330099
"K13199",9.33742696996303,8.58115295687623,9.75514955776338,9.0838260004149,10.8474335302265
"K10534",6.26351517670892,7.1354973368733,6.61046439328825,6.93980051032892,8.49631289357818
"K07003",4.95359282904083,5.35229611999123,5.02227611752237,4.41665236607476,6.69057762475673
"K00548",7.56069964440494,7.63003190280325,9.06996789893054,8.9945347385167,9.3375008583186
"K01923",4.87578354527503,5.16817235202944,4.90145720338745,4.82779331672917,6.8265550283734
"K03116",5.97773750808579,5.46814362766301,7.14602483397261,7.01894686251771,5.33720855366723
"K07179",4.87578354527503,4.71027026666336,5.22929527098121,5.02518853376076,6.81026090307522
"K09748",6.45552512099899,5.59404529440202,6.05625912238641,5.92093560250574,7.77236481787662
"K11275",6.56324219433668,5.74439175517017,4.60172908585742,4.57782240058452,5.68243699846091
"K20951",7.58103321057026,7.99325375147714,8.25271673043842,8.1698388707777,6.20387015969532
"K20952",7.58103321057026,7.99325375147714,8.25271673043842,8.1698388707777,6.20387015969532
"K10688",5.1572429064455,4.83615645068614,6.50905604798165,6.47339288083878,6.57915541749807
"K01649",6.03995914149354,6.64023196025484,6.45543090080591,6.33927098227315,8.18884159010496
"K01679",4.79126066965824,5.01527542107586,5.02227611752237,4.50160808203664,6.65441609617084
"K14558",5.43124225068087,5.44584703723157,6.03160543611473,5.92093560250574,7.4875357627369
"K12418",6.23750564229648,6.43381422959974,7.89889580304625,7.95206892135896,7.71282294756423
"K14852",6.58381804400558,6.64933720648405,6.80776786390528,6.43011888272466,8.46579156968771
"K14792",6.15635204793311,5.32771432877915,6.642689811464,6.0235947294197,7.57622862551468
"K02133",8.59487476632157,7.86420875677631,8.86687376483521,8.87847455548722,10.1694600913492
"K08017",7.49790338735761,8.66310990457275,9.27347279389651,9.01857410134529,9.68282115940596
"K01783",5.32921623383898,5.35229611999123,5.78627307151874,5.33596750755048,7.25624970901357
"K19413",5.56979313229606,5.46814362766301,4.68656463017917,3.67844254253069,5.60472124783916
"K03238",7.03409804723545,8.25374747490017,8.65778839260989,8.16121450604338,9.29187293597556
"K03527",6.8939610543728,6.53594020664389,8.32295122294005,8.37017124026504,7.55698932092293
"K09421",6.91023660575094,7.20449230040559,5.27558102510326,5.89941255371716,5.68243699846091
"K02608",7.99839936382694,7.50674619360669,8.68849668151074,8.60435980248291,9.69382517105867
"K02886",10.0916698224267,10.01612950866,10.7493978868573,10.2326098953273,11.9960469406294
"K15507",6.49962111615267,6.24068201166586,5.36296868083951,4.88091360239582,6.85858776466487
"K09506",5.61273501759994,5.22385897223882,5.8159102807857,5.33596750755048,7.2442410877395
"K08911",5.65425898106029,5.67144029738155,5.07781919944062,4.88091360239582,3.67844254253069
"K07511",5.3813189996722,5.13925661935453,3.67844254253069,3.67844254253069,4.84316232334717
"K03046",5.77127482300213,6.11283443375654,5.8159102807857,5.33596750755048,7.46705541495758
"K01131",5.80802947019962,5.22385897223882,5.22929527098121,4.57782240058452,3.67844254253069
"K01134",5.80802947019962,5.22385897223882,5.22929527098121,4.57782240058452,3.67844254253069
"K12381",5.80802947019962,5.22385897223882,5.22929527098121,4.57782240058452,3.67844254253069
"K03144",9.21966692192108,9.23165904963326,9.22195191917062,9.31684019609099,7.43577322858563
"K03014",6.26351517670892,5.44584703723157,4.68656463017917,4.41665236607476,6.04222431165021
"K00766",5.56979313229606,5.27694989116179,6.57747633169132,7.30546226843562,6.22902838597204
"K00547",7.86405397807617,8.10187393538559,9.17666298463321,8.67868802296873,9.85543116564145
"K01756",4.69830499975328,4.98188693461485,4.83512069440809,4.64737739426387,6.55968735274545
