"","add_backA","add_backB","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K02938",12.0455710472834,11.9517681272136,11.6079349908572,11.7569163181394,11.6091947735835,10.5007190725213,10.432279819843,10.3522520765098
"K02966",10.4183853660951,10.4275153666517,10.3332437029985,10.4371681456355,10.4632755282116,9.02893794337578,9.01812741832718,9.02764821310843
"K02541",8.75137096543259,9.07678606976893,10.0648810683401,10.0840016122822,10.0841433502924,10.6452402614805,10.6981604328504,10.5451799364579
"K02973",10.0471790012416,9.89592756043723,9.64358659893596,9.72319182267267,9.84123120449515,8.52118214307944,8.44851804305039,8.41197134531449
"K03124",10.0471790012416,9.89592756043723,9.64358659893596,9.72319182267267,9.84123120449515,8.52118214307944,8.44851804305039,8.41197134531449
"K02915",10.6248382455441,10.414382599236,9.94549280705424,10.1381252813289,10.2954362029879,9.02893794337578,8.83706785087372,8.995309161481
"K00372",5.30872168220554,5.30872168220554,5.5445884166405,5.55775984198585,5.50923606134831,6.88216492472417,6.72408427313034,6.8381727137512
"K02921",9.36576178745878,9.16246690925131,8.77396471423958,9.00643815091699,9.03801947844025,7.81275262514132,7.69892671292199,7.67114840710457
"K20241",9.36576178745878,9.16246690925131,8.77396471423958,9.00643815091699,9.03801947844025,7.81275262514132,7.69892671292199,7.67114840710457
"K00237",6.00274229747537,5.90215684897787,5.92868051169043,5.9628164351083,5.7556570818176,7.20150652087649,7.33897803839313,7.2799997546658
"K02873",10.431480043451,10.1491140648585,9.49398340000731,9.58176329984806,9.52784920650204,8.48396046272811,8.68217267354045,8.7111545219705
"K20640",5.59432771813846,5.30872168220554,6.68277737185496,6.67821967190717,6.71350535067605,6.95921523972174,7.17966193100841,7.20653613995895
"K02964",11.7052184220213,11.5523521102247,11.0687483410231,11.202120648153,11.0838691012008,10.1795048324891,9.9531926693563,9.96667711616498
"K02882",11.2188864311857,11.3270456816685,10.84833638083,11.0087756121486,11.0628109894375,9.92852071737851,9.66165584712217,9.75936008773661
"K02910",9.47123092084212,9.25409867369438,8.80881586560027,8.97262859431992,8.94622496921175,7.90877678697187,7.73349456430371,7.78271211633408
"K17433",9.47123092084212,9.25409867369438,8.80881586560027,8.97262859431992,8.94622496921175,7.90877678697187,7.73349456430371,7.78271211633408
"K02872",9.87800985855327,9.72639812206863,9.6115541781483,9.71506742436417,9.60537992104047,8.41139955737968,8.41248113453239,8.30290309786915
"K02958",9.92278427371162,9.74561690281979,9.34359679949777,9.44712310810774,9.51577378749474,8.28688288281414,8.20488039247885,8.43036812424288
"K02893",10.7358551669354,10.8605075963926,10.7409409512406,10.9092173663676,10.8651540877395,9.6050699881478,9.50841677728862,9.40176264894499
"K13464",11.7092534406875,11.6629177253928,10.250067977441,10.5098990684991,10.2989568783444,10.2220535929588,10.126500250725,10.0096243181364
"K17307",7.96038700981532,8.40409268118745,8.22976935626348,7.27586991704462,6.83006168671697,8.33488332510252,8.11103931733024,9.02764821310843
"K02918",9.42275705347615,9.33513861763958,9.01961243436875,9.15842425490825,9.13616771185064,7.93000786277571,7.88659580068737,7.92138663831299
"K02932",11.5800691972297,11.5496264506743,11.2222237857625,11.4044416829713,11.514029792557,10.253843307379,10.0206530662492,10.1928843270887
"K20359",9.93203538367304,9.75891868269667,9.36823309386955,9.47387711090516,9.53982381731318,8.32963056279023,8.25245421448526,8.44852714599171
"K02953",11.2320358821626,11.0351643153051,10.4124388119442,10.6700578767558,10.7496808587603,9.782533370861,9.56520772535611,9.45609979062174
"K02880",11.2065679106294,11.2289107548249,10.775014291392,10.9790308870225,10.986859385184,9.81998168391766,9.72114641856528,9.71800423544854
"K05658",11.9072356627842,11.919198597874,11.7257042060718,10.8070465791665,10.4593486766054,12.0684391361126,11.9559082404214,12.4716131331511
"K06627",6.48921544509287,6.56014168249046,7.69774905473192,7.72488990742614,7.72932418397095,8.13209408584697,8.26409823978865,7.97313701882881
"K02877",9.41946642075367,9.16246690925131,9.11019143483978,9.18667808150721,9.27000172924612,7.83552131658121,7.98223686202685,7.99829805785124
"K02937",10.0061680755842,9.97455444127523,9.6262030396469,9.75622755633233,9.77950509752473,8.71802656452037,8.46368403232498,8.48415654099858
"K19933",10.0061680755842,9.97455444127523,9.6262030396469,9.75622755633233,9.77950509752473,8.71802656452037,8.46368403232498,8.48415654099858
"K02949",11.6390739204558,11.8893299032741,11.4247356642566,11.6031374317658,11.659319017865,10.3869335678602,10.3739857567058,10.3346767274196
"K02936",9.81438811794609,9.90449944088762,9.33052091560982,9.503685471889,9.64470893467377,8.4792378103585,8.30410414912524,8.39333033178388
"K17697",9.81438811794609,9.90449944088762,9.33052091560982,9.503685471889,9.64470893467377,8.4792378103585,8.30410414912524,8.39333033178388
"K00558",7.62608763900421,7.45741271558147,8.94964105303443,8.79812982635402,8.78125050143964,9.17816578115063,9.1007031826162,8.91542810431572
"K20184",9.43909782967462,9.35532817243197,9.04170619614269,9.17484974153412,9.14797512941314,7.97830320186075,7.96075113407376,7.94750613832787
"K03403",5.80181051194612,5.65294511372799,7.02030845968692,7.12570105747593,6.77331640588176,6.15014057110059,5.56098492801113,5.58306362402481
"K02927",10.8352393159336,10.8858040995663,10.2431256957141,10.395257685311,10.5470638622152,9.49351620828543,9.24409683040594,9.36751290341123
"K11649",9.82436125992841,9.9096181453957,9.34477961659809,9.51660738482768,9.6557506921476,8.51196851361269,8.32646083056906,8.40578513896518
"K02995",12.2112100867066,12.072879315501,11.3171575162605,11.5545513314029,11.6274967861661,10.7024276425147,10.5609327681342,10.543790296485
"K02985",9.90410155393295,9.92655007070417,10.1704666761967,10.3203501226177,10.0097932597153,8.92231571347165,8.86384578160632,8.69609494614155
"K02942",10.2213368510757,10.0413549952749,8.83440422787951,8.60136071635018,9.74503657665658,8.75353235958194,8.82153656937295,8.83537811260771
"K20794",6.80731740780232,6.98843269852437,8.20355790496841,8.32210264767593,8.40934696942507,8.26500843985511,8.43831573813406,8.10999696205164
"K11959",5.71197548704316,5.7943861809086,5.30872168220554,5.70175807411462,5.592064529264,7.0031276669137,6.32877456245044,7.02773376628885
"K02889",9.86115605410248,9.5341471578161,9.11019143483978,9.13876569676287,9.05903106090803,8.05092388211065,8.21091674927222,8.31618440314473
"K04911",9.86115605410248,9.5341471578161,9.11019143483978,9.13876569676287,9.05903106090803,8.05092388211065,8.21091674927222,8.31618440314473
"K14566",10.2232210569222,10.1548704919354,9.70558398734202,9.88850100257386,9.89460528812044,8.79575515537124,8.76579929782945,8.69609494614155
"K17943",10.7978212411964,11.0273473803591,10.860339524629,10.0577624223545,9.82054041807808,11.2620700513645,11.3447685953902,11.7678914418935
"K02976",8.93843886934173,8.72254212618934,8.18222736287405,8.19745324120148,8.29959433175223,7.32915764279278,7.31573535623491,7.29419284834981
"K18739",8.93843886934173,8.72254212618934,8.18222736287405,8.19745324120148,8.29959433175223,7.32915764279278,7.31573535623491,7.29419284834981
"K01052",7.55295944612049,7.67387256246313,7.37899281264651,6.77210896311837,6.73782335808218,8.07641065797793,8.18661257173233,8.54722408277077
"K01101",7.21088492687397,7.32324792641344,8.65247306314215,8.66862111614613,8.53848856474218,8.68978262975453,8.67785893739811,8.70615242713068
"K02960",10.1035172419651,9.85935689793375,9.47359617168789,9.7038208044172,9.79705733799027,8.69385211498732,8.53237513098818,8.55282002430877
"K08332",8.43419689557038,8.58309683606002,8.33477636292515,8.10873856180529,8.18823256813818,9.20111472442865,9.52043506821198,9.7878518771007
"K02993",10.660024087659,10.7966334926066,10.5352886031651,10.6872630148849,10.4371582481513,9.47483405020525,9.42646477600971,9.30306136510393
"K14843",7.42125537870682,7.56104042466027,7.25621588020091,7.1389323446669,7.42743375397287,6.24626203406467,6.17081707590048,6.02817804380053
"K04482",6.00274229747537,6.10766511725312,7.55652962104388,7.37236315323804,7.28399484507461,7.50436920604515,7.43866088861062,7.42807687116627
"K15076",9.62190995954805,9.77584197634211,9.6889393238436,9.81346223565355,9.93818317541039,8.54395615293846,8.57482923944286,8.50741809293698
"K14452",7.54036851262993,7.66552448446143,7.37410566126423,6.76307478574088,6.70113870669728,8.01838859526332,8.11749679993479,8.53030180559702
"K02875",10.3698934523663,9.95488453169004,9.5088222439777,9.6611080772886,9.61531365818017,8.7378616606441,8.57946848675973,8.7841425246942
"K02905",9.97518326443991,9.95157989758245,9.70097978685495,9.97859073646764,9.86757285158517,8.6816084117133,8.70354644564495,8.62891997253906
"K02868",9.61617703227853,9.77209843349035,9.67773472921595,9.80296282100944,9.93592223271604,8.53943068081197,8.57482923944286,8.51317395052193
"K02321",7.21088492687397,7.22136034394315,8.08772766766346,8.14305999257752,8.36238432533439,8.74571865301783,8.80583362140378,8.66548675607872
"K15371",9.49954754205048,9.70495615319525,10.0101491492029,9.35851349254239,9.03801947844025,10.3374876798756,10.4549524740166,10.9484143252586
"K08272",9.85630416301764,9.92823234858742,9.3821230264092,9.56603211000908,9.68433765720243,8.58404523931993,8.40725669695627,8.50741809293698
"K03504",7.1263408202043,7.32324792641344,8.06159452226651,8.18853428036064,8.2852497665375,8.66096399134699,8.7698539251628,8.80766078394013
"K06207",5.8771824296804,5.85107928214351,6.81460331394029,6.99966205803065,6.84107502645668,5.30872168220554,5.66502423399177,5.85496394606869
"K03235",12.5629401150058,12.477404306629,11.433902417152,11.4685447497745,11.3435314372197,10.9917328295627,10.9520503840627,11.0855277386785
"K02998",8.80810059609963,8.97585979220387,8.82252032049528,8.97091687674959,9.09201902337696,7.84302681665929,7.73349456430371,7.6061375502304
"K02542",9.61042111535136,9.77957579089622,10.6894317491671,10.7550893794512,10.6926328330373,11.4122019534594,11.1494420817261,10.9877709592093
"K14826",9.6502361086651,9.77957579089622,9.58480345720725,9.53980760727098,9.62938650411691,8.42621449407733,8.47868826432753,8.36808401376981
"K03644",10.0932492981662,9.99235187856664,9.8810504120423,9.9819780391266,9.90966261401977,8.76517281101045,8.80977566297891,8.70615242713068
"K01527",10.7876768181487,10.7938712446743,9.99218578846836,10.1748360097145,10.2240782713129,9.47483405020525,9.20883070332934,9.26633581679927
"K01845",6.51980856798127,6.2070309372222,7.50884733171179,7.52680947053423,7.29908462856493,6.0785940418408,6.17081707590048,6.35008987006822
"K11253",9.25190434721663,9.50057629775278,10.2538406135264,10.2560878816685,10.3311214024104,10.752605313957,10.8644714388942,10.9999794077649
"K14564",9.1680164106671,9.42860147778838,8.97743173307077,9.23018264565226,9.26459310353109,7.9850658056139,8.02422600439872,8.07899437110091
"K02981",10.8315409206562,10.9047027047571,10.700526803029,10.8217561815084,10.9170235069993,9.53918380415249,9.65513318950416,9.71553405750778
"K02716",9.59301355443079,9.85051073164704,9.4627484703219,9.37409821707263,9.38409662567173,8.3711111446535,8.41768620581663,8.29621483073285
"K02996",10.1157428350718,9.88557338313435,9.49078357230535,9.72116502725551,9.8168579794929,8.77288039471465,8.57017469761874,8.6129543713099
"K03231",13.4703688256265,13.7259287965091,13.8253265624004,13.8348619219749,13.6682930606658,12.527724998823,12.5373801133912,12.4922790395778
"K14811",7.14371825592982,6.94482910162254,6.95339495218851,7.10558268671111,7.20571584334904,5.8562932700854,6.01603397167986,5.78248057012522
"K02987",11.4757609621974,11.6894075104687,11.5600269518363,11.7264867723717,11.7258401557691,10.4856692007109,10.4335488184553,10.4113678087605
"K02941",11.0166329339678,11.0774158824967,10.9005786976043,10.9849448235525,10.8138100540212,9.77873429834986,9.84852928459376,9.67796231239797
"K02865",9.56649978021219,9.91302051908563,9.74458245044199,9.96410502891274,9.88291446072541,8.64422886772834,8.61604392155155,8.65513518063258
"K20493",7.05425062399969,6.42503426957847,7.17294559676131,6.99966205803065,7.98461551650696,8.14416995563935,7.82422559437359,7.98157534179503
"K02989",10.0450494326669,9.95157989758245,9.66265795823177,9.74230507277568,9.6460938074569,8.76903183574923,8.62054999885824,8.5583938588741
"K18754",8.55408595760368,8.66677731689774,8.80018294543846,8.93624337013593,8.80138891476313,7.62411526052451,7.67240353644996,7.45326394488486
"K10151",8.07580561239698,8.0681898789112,9.37866314945475,9.34143644073995,9.11827154052523,9.53242567113652,9.48161657568548,9.42616716937392
"K10396",7.96961750889807,7.91690312408789,7.58599944482147,7.36688413469065,7.46753087222763,8.43111828711058,8.49353423452559,9.16473601316447
"K15030",8.38731745419719,8.22692544682035,8.01993310748559,8.30025130427434,8.19977794250819,6.95921523972174,6.98152063389523,7.29419284834981
"K06677",5.30872168220554,5.5524123662597,6.62887655216667,6.55335751365881,6.73782335808218,6.71038901288498,6.79865734721592,6.89835153945722
"K10751",6.76044768906602,6.91483315497157,7.79378486459775,7.78623122760861,7.79263909164882,8.36085557260678,8.32646083056906,8.21335160854897
"K13566",9.56947006402964,9.36531720856754,8.92129730377233,9.07014662379683,9.0858915769995,8.1199120940725,8.02422600439872,8.13280158626357
"K03257",10.0364994941438,10.0288679585159,10.2916448272782,10.2658425419833,10.0615134164842,8.9964673047255,8.98371030855666,8.9580285499619
"K06215",11.612030083565,11.587324739145,10.7992985173035,10.9043218027643,10.8406163734821,10.1708420397862,10.1312024570106,10.1275626402742
"K06636",8.29586474682319,8.56574923008229,9.2431205841674,9.22302318375445,9.24091652681714,9.94386297106023,9.89721735936876,9.79254606059192
"K10750",8.07580561239698,8.20452352497729,8.96360415752795,9.06534571829494,9.10621494374758,9.611495238644,9.60411652602675,9.57268109783059
"K11492",5.8771824296804,5.85107928214351,6.83766761108564,6.85028682091031,6.77331640588176,7.35104844202784,7.28005612071508,7.32211213567125
"K02891",10.3354732605095,10.4925774004121,10.0876141837167,10.3015062928916,10.1941362002121,9.23207986281033,8.99412297393461,9.20765628773548
"K20777",6.87414967515626,6.69784322196838,6.89698023139832,6.86694904231332,6.81893999010348,8.13209408584697,8.02422600439872,7.74320525985967
"K16487",6.35596340146056,6.42503426957847,7.31396006539276,7.44155155939359,7.59893045783481,7.84302681665929,7.83218013060698,7.72300898828191
"K02866",11.2960423971543,11.1810996113006,10.7083344337401,10.9047675416841,10.9709562512613,9.83469198009125,9.94074218857927,9.93943340115355
"K13924",7.33530632875616,7.33407999514524,6.81460331394029,6.76307478574088,6.77331640588176,8.15614160496375,8.00339165582436,8.04728029459475
"K03321",7.55295944612049,7.95800386555539,8.23495296783499,7.71227914821914,7.44763675665215,8.61445734551121,8.72877651728411,9.08253505907671
"K08735",6.57830670492593,6.58096977551926,7.53073546859331,7.50230487232129,7.45430193775974,8.08897985582264,8.00339165582436,7.93885489028314
"K03253",9.63046664637356,9.67318500627229,9.2632875696628,9.47868828670559,9.42666065458244,8.48866732486352,8.32646083056906,8.31618440314473
"K18412",10.8584446543324,11.2248156271395,10.9537005118998,10.1259324059423,9.76173578651951,11.0982792525748,11.0050561724298,11.5740112369844
"K01054",9.94580140278384,10.0003693906608,9.52559503078134,9.64622730900262,9.7832843835103,8.7378616606441,8.59787456105033,8.69103930204894
"K10739",7.22712557747807,7.2676601517969,8.40293944088571,8.56535154878587,8.30671177878573,8.72996089198423,8.54192039909794,8.4425001672287
"K10741",7.22712557747807,7.2676601517969,8.40293944088571,8.56535154878587,8.30671177878573,8.72996089198423,8.54192039909794,8.4425001672287
"K00114",6.19916173643512,6.1753185726494,5.83382009139182,5.93940160450186,5.592064529264,7.09972679083491,6.35712632077345,7.26564579810002
"K02684",6.15476422741812,6.26693363851698,7.45016524401562,7.41007758006581,7.42743375397287,7.6502780710851,7.48061658213959,7.44073140893668
"K16733",6.15476422741812,6.26693363851698,7.45016524401562,7.41007758006581,7.42743375397287,7.6502780710851,7.48061658213959,7.44073140893668
"K11262",7.40732245287567,7.48649684926061,8.94025568429289,8.9239054087535,8.67876075707977,8.13814516589656,8.22291150262753,8.16263575157905
"K01000",8.71405223938599,8.66677731689774,8.37980737162464,8.52136200145788,8.58584010265653,7.39374085984673,7.49089813601683,7.47797309891739
"K02955",8.71405223938599,8.66677731689774,8.37980737162464,8.52136200145788,8.58584010265653,7.39374085984673,7.49089813601683,7.47797309891739
"K19357",7.61417610410829,7.96473569575121,8.725515436503,8.05067250485792,7.78747475438305,8.97328959874196,8.98022244507574,8.9912147080644
"K02206",7.55295944612049,7.60557807076081,8.87441085698704,8.83817304505791,8.65124199463286,8.84773897476181,8.99757702625635,8.7841425246942
"K02870",10.1927737385495,10.0051585341776,9.58879812834289,9.82010396192967,9.75789931533991,8.67750354026342,8.83706785087372,8.8670462325596
"K01225",7.61417610410829,7.96473569575121,8.725515436503,8.05067250485792,7.78747475438305,8.96994750810583,8.97672602385736,8.9871084586094
"K02212",10.0450494326669,9.9349418475696,10.9997048418422,11.1038425382381,11.0160126017834,11.4508434791004,11.386622136737,11.2757603980514
"K00232",9.10375773613729,9.27545552007716,8.49828327500399,7.99005459142855,7.99798349102989,9.07318964165841,9.1134829774475,9.52548686718919
"K02209",8.43419689557038,8.73808000114073,9.76148271494823,9.75027729170617,9.67215572366173,10.05791342974,9.83513421498175,9.81117093611751
"K18710",5.59432771813846,5.5524123662597,6.60084948630474,6.69765968503551,6.58282984985613,7.0863903108689,6.95034609636642,6.75260007084561
"K08857",9.1836394479624,9.82544784286261,9.053351083785,8.36743402286997,8.38941232064346,9.48420555538396,9.56752591669664,9.8318393864226
"K10753",6.80731740780232,6.78635182401848,8.05571938754145,8.18853428036064,8.14904019720907,7.97830320186075,8.00339165582436,7.62816217803767
"K08799",10.0514287047818,10.2167167395307,10.1086051420796,9.31744995123809,8.96194056859732,10.1795048324891,10.2641408515339,10.8119584984346
"K03237",9.77636000259757,9.53635752357028,8.76334030171837,9.00141756049096,8.91657059130971,8.39642663829191,8.22887035952695,8.21335160854897
"K02977",11.8692730262591,11.6136612665744,10.8274036251648,11.0083609051243,11.1041213786296,10.4984139171357,10.2526810111966,10.3649007505445
"K13379",9.00159754380207,8.78369773497495,8.28075828036634,8.338270050452,8.4192091354821,7.56098784782131,7.5895177951898,7.49015455453735
"K18914",10.1014695064412,10.0537345780674,9.75172259829585,9.83704306589752,9.75533596441724,8.90491066641439,8.80583362140378,8.73098820780336
"K08852",10.8765043624727,11.2384210644152,10.9679244180495,10.147956487044,9.80451458691275,11.0852877244544,10.9878910600351,11.5658234797064
"K14563",8.98829722017134,8.93272593025202,8.90691096978854,8.88259649996508,8.79638102635951,7.82797411476282,7.82422559437359,7.72300898828191
"K02929",8.60166686284204,8.48954489635732,8.46575280131647,8.65585014697819,8.46433888630778,7.57933316696812,7.36180603106704,7.36287873414283
"K02951",9.84410229743891,9.50283896800442,8.83778145532802,8.96920310029804,8.92346893592533,8.25394130828498,8.26988401709119,8.39333033178388
"K01251",9.01914045508959,9.19926839425425,8.7145203753743,8.6728526280358,8.57415030757394,7.68438283303595,7.84795079835268,7.86760055622933
"K19788",8.67572417407875,8.79487668088722,8.47668003997713,8.54699656159832,8.53245629994182,7.58841133292096,7.47025352266737,7.49015455453735
"K00138",6.28119097644187,6.14225316745098,5.68104115277187,5.73900758310307,5.592064529264,6.89798948738863,6.3846081699604,7.16029394841665
"K14303",6.24120089719579,6.29534037085407,7.62295109958673,7.43114483686826,7.34330952971064,7.57933316696812,7.49089813601683,7.47797309891739
"K03927",9.01914045508959,9.20762816288845,8.71635881882577,8.67917627608682,8.57708184165436,7.70111480674796,7.8557680519818,7.86760055622933
"K08738",9.83426567164479,9.79625891710044,9.59576215771868,9.59400366340379,9.56494276022261,10.7813255722735,10.6628972851734,10.8371303269481
"K19984",9.51195542887831,9.58414339403584,8.93080804875199,9.13876569676287,9.25371412390658,8.50733900891733,8.15562232789411,8.16263575157905
"K11541",7.71773664431216,7.79323969261188,8.725515436503,8.56535154878587,8.17659052035619,9.07318964165841,9.10390887085415,9.04749393240887
"K11131",9.00600354987733,9.0208963493489,8.75978107933363,8.82305126981447,8.94170276255991,7.87994542502929,7.87895400345989,7.73314500571427
"K07238",7.14371825592982,7.23309612258493,7.18437450138809,7.2580546439772,7.36486137497992,8.25394130828498,8.25828837490784,8.4425001672287
"K15422",5.30872168220554,5.30872168220554,5.30872168220554,5.30872168220554,5.30872168220554,6.3852968272155,6.43721938645265,6.3827679338781
"K10226",6.7362460415659,6.53887496180441,7.61889575039405,7.56979998966774,7.60487289168013,6.41067412218245,6.51103293286983,6.41431461738208
"K06675",6.60633700345478,6.81986210905364,8.06159452226651,7.98660733280257,7.68539698803636,7.9850658056139,7.91674214990737,7.72300898828191
"K02900",9.78914818927249,9.86111961703974,9.35067909178461,9.57167021093641,9.56786922450198,8.62302764959596,8.54192039909794,8.58047164952898
"K10394",9.78914818927249,9.86111961703974,9.35067909178461,9.57167021093641,9.56786922450198,8.62302764959596,8.54192039909794,8.58047164952898
"K16812",6.57830670492593,6.47219119886604,7.10812396511865,7.29924021166394,7.31399733337544,7.99179528230973,7.87895400345989,7.70250472767616
"K08798",11.1060790413317,11.1605220596893,11.0179249468078,10.4015909346279,10.1164370009728,11.2579898005587,11.3175502575057,11.9340080743761
"K09580",8.85777754248684,8.71077592245628,8.77572774225762,8.94847534397656,8.76851735292234,10.176623024246,9.75609911353561,9.59167165875352
"K15397",10.9714201801919,11.0879759905155,10.7872075508391,10.1888225958642,10.0065654885568,11.1513070247619,11.1663238363133,11.7396614000564
"K09518",7.73970242122187,7.73884918497848,8.51744686112971,8.52371177103107,8.6950188805816,9.11005728541688,9.0974902804549,9.03958874795782
"K02885",11.8740733578428,11.9525936491504,11.2996370730719,11.5619161614141,11.6067132086332,10.8597228298331,10.5351596356498,10.5983562206991
"K17576",8.46029916326554,8.04937477866275,8.1849116436451,7.68238499810634,7.29908462856493,8.34011645090319,8.5275781564094,9.13909069690109
"K04960",8.71944400764439,8.93609069665761,8.89562018422704,8.30025130427434,8.4192091354821,9.5096657921451,9.45931032543676,9.88773967653823
"K00620",7.47553884648269,7.38690804101727,8.35391348099229,8.4759551999362,8.58292671363437,8.89436453988679,8.58870150595879,8.63420202728104
"K00927",9.42931573809365,9.39974026727693,9.07635956064344,9.16441902628729,9.11426397484407,8.16801088301785,8.11749679993479,8.28949440127313
"K10891",7.60215686284161,7.64867023234179,8.32753196400244,8.32481021846072,8.40934696942507,8.99317919204808,9.00102272917769,8.89802445718358
"K12867",10.4952251268515,10.1214521281405,9.74815696039916,9.88579052926917,9.85565918394141,9.08558495431009,8.97322100228807,9.05927017837705
"K14565",9.79169222546036,9.66916372873087,9.10180833213237,9.22589127095825,9.25006933542132,8.3863552014792,8.46870324099328,8.43036812424288
"K01267",6.42496049745019,6.53887496180441,7.62699412634771,7.70380572331076,7.66288153117573,7.82797411476282,7.61772374738975,7.59498678808846
"K00058",10.303775554924,10.227681494893,9.62814497437404,9.7641230995229,9.76683519706335,8.95650018978787,8.91593494573615,9.01963195298591
"K11273",9.86115605410248,9.92991266061951,9.48864638013407,9.68730324312245,9.68433765720243,8.69385211498732,8.66047134187098,8.7111545219705
"K17081",9.61617703227853,9.44752435966396,8.93080804875199,9.14635872633193,8.98848472172539,8.40143537845049,8.1493404117458,8.22044812315268
"K16384",7.37899778631765,7.11043776185776,6.50142944413385,6.42343872522154,6.43286170389236,7.6502780710851,7.53123641053088,7.66053091313752
"K19203",7.37899778631765,7.11043776185776,6.50142944413385,6.42343872522154,6.43286170389236,7.6502780710851,7.53123641053088,7.66053091313752
"K20787",7.37899778631765,7.11043776185776,6.50142944413385,6.42343872522154,6.43286170389236,7.6502780710851,7.53123641053088,7.66053091313752
"K02349",6.05717708747176,6.14225316745098,6.71725412248737,6.75396604297067,6.71350535067605,7.55171878806564,7.44927715896699,7.1913123228368
"K04608",9.27030256450109,9.35783197045434,9.29790995350548,8.74693485736229,8.31379317786063,9.71455420204885,9.68318649295192,10.0316189258948
"K20305",9.27030256450109,9.35783197045434,9.29790995350548,8.74693485736229,8.31379317786063,9.71455420204885,9.68318649295192,10.0316189258948
"K00134",12.418453007767,12.2922134588515,11.7052031286035,11.8850684310134,11.8702699910801,11.1557001392115,11.0228622455143,11.0310475442549
"K03249",8.82818024879012,8.38933133921727,7.93262241046002,8.09922866025105,8.00682380347627,7.3180700293073,7.47025352266737,7.23643861789531
"K10960",8.25903445640812,8.3794034513502,9.23420732844829,9.18373016062984,8.88628524356713,8.05733982274065,8.0173162004462,7.82109731639277
"K11592",8.65334744536339,8.90894722859434,9.8456291551902,9.82294104658307,9.78076596434052,10.1809435757691,9.95496254252827,9.97082302451309
"K00078",10.2493442192696,10.4925774004121,10.0826719153389,10.106671779419,10.0247611594171,9.31064071547987,9.06166266887158,9.15745562934109
"K02726",9.85873215566541,9.87862893558827,9.61057225117115,9.73428836388259,9.90157442329248,8.82939089325324,8.65609086272523,8.78887744401271
"K15276",9.56352333477439,9.32749353628154,9.28810302051694,9.45202475752339,9.42827275112174,8.3084200748971,8.42803883490133,8.36808401376981
"K09536",8.94763478926233,8.81331488071249,8.66586373311132,8.68547180852862,8.72698588535467,7.75009530223587,7.75045098679146,7.68168228266529
"K00627",8.03255090733762,7.93074093413805,8.78275803629682,8.77865738127012,8.68962021667094,7.57019231923314,7.52126741188669,7.71279598150946
"K11790",5.8771824296804,5.90215684897787,6.43657428231886,6.59667475480724,6.83006168671697,7.26113373970588,7.13982779044669,7.11225538181721
"K06238",6.42496049745019,6.76921140200317,7.54798752304751,6.99966205803065,7.53799150087032,7.96467723449552,7.68130308187502,7.77294325078027
"K19882",9.71869903713269,9.77209843349035,9.4241217298394,8.70831894094269,8.53245629994182,9.47012522687729,9.53709327204527,10.1460069331517
"K05857",10.2269820859803,10.3791746548054,10.1981453793456,9.5973239043216,9.45223910798537,10.6083101912109,10.6726004036882,11.0643696559628
"K08903",8.60166686284204,8.79116013725982,9.41401855879315,9.42360858543603,9.15384244398929,10.1282207046674,10.0474392051295,9.49985854586459
"K02991",8.67572417407875,8.81331488071249,8.65054972446702,8.73889213440958,8.62317738420513,7.6416140689038,7.65442477543126,7.71279598150946
"K07611",8.67572417407875,8.81331488071249,8.65054972446702,8.73889213440958,8.62317738420513,7.6416140689038,7.65442477543126,7.71279598150946
"K13022",8.67572417407875,8.81331488071249,8.65054972446702,8.73889213440958,8.62317738420513,7.6416140689038,7.65442477543126,7.71279598150946
"K17284",8.67572417407875,8.81331488071249,8.65054972446702,8.73889213440958,8.62317738420513,7.6416140689038,7.65442477543126,7.71279598150946
"K11490",6.63362665277352,6.47219119886604,7.29326509389572,7.3164900511584,7.36486137497992,7.94398106440532,7.79193248779802,7.76310323069424
"K14856",7.17775578519725,7.43765643360748,7.28278978548995,7.54129595303986,7.6741866202703,6.6333418539477,6.26914480334658,6.44482620630625
"K07427",10.9477013896519,11.0483565989983,11.1171512620351,10.5320026961682,10.0922849633394,11.2339554340185,11.3898923944298,11.8561400956154
"K02925",11.3726751757208,11.5075493558894,11.2289424220107,11.3426287201134,11.2361487332789,10.374416078575,10.2598540941725,10.3362833799743
"K02883",9.6780141791538,9.525271476601,9.21491836167536,9.28757661202923,9.29497514758486,8.46497401736021,8.37013067847308,8.40578513896518
"K00888",9.74256801496605,9.91302051908563,9.7347064374029,9.13571714824293,8.9188737559369,10.0003889368752,10.0172694554495,10.6116808079708
"K11269",6.95761099334516,7.08436962933949,7.85988836683105,7.72906734462152,7.97111617601843,8.07008292789634,8.39146569263422,8.32934078610656
"K06695",6.31937840879241,6.42503426957847,7.41269399632828,7.43114483686826,7.5929612919978,7.65888618985904,7.5112222227829,7.36287873414283
"K10866",7.62608763900421,7.58794228483772,8.53217377115093,8.15533283057742,8.00241074998937,8.91189824641823,8.82543533414772,8.73098820780336
"K04373",11.2506152031151,11.1782787281964,10.6636786923027,10.1547235774545,10.0087181405706,10.9510261479208,10.8521919401545,11.5248766978953
"K21442",9.5988395659417,9.42144048587227,9.12543379229385,9.17187729758146,9.1518893484514,8.32435801166941,8.30972691260916,8.33587288324744
